budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2560,07,ปปส.ภาค 7,72,สุพรรณบุรี,540,0,308,42043,96,0,0,0,0,177,0,1175,0,0,1011,152.0,231,299,329,1670,988,136,852,0,593,169,424,89,0,0,1941,0,0,0,164,4,2880,3089,953,980,943,964,749,856,220,266,11,12,0,0,0,0,3,10,980,980,103783,0.68133,2.32375,0.0,0.0005,0.0,0,18,7.36,219,219,100.0,15,15,100,204,204,100
2560,07,ปปส.ภาค 7,70,ราชบุรี,540,0,300,74610,112,0,0,0,0,223,0,1108,0,0,1040,112.0,77,278,573,2939,1232,165,1067,0,1376,550,826,331,0,0,1849,0,0,0,12,6,4495,4593,2287,2300,1118,1133,931,985,140,155,15,15,0,0,0,0,1,2,1086,1086,284631,3.3023800000000003,22.0611,0.0,0.00517,0.0,0,5,0.84,218,218,100.0,23,23,100,195,195,100
2560,07,ปปส.ภาค 7,71,กาญจนบุรี,524,0,242,46847,127,0,0,0,0,439,0,1015,0,0,1005,10.0,48,423,524,1876,944,455,489,0,454,39,415,478,0,0,1875,0,0,0,216,72,3575,3848,1370,1412,1191,1254,757,889,239,268,15,16,1,3,0,0,2,3,1012,1012,822922,1.3028,6.500640000000001,0.00013000000000000002,0.35307,0.0,0,21,10.73,286,286,100.0,26,26,100,260,260,100
2560,07,ปปส.ภาค 7,73,นครปฐม,369,0,212,51440,98,0,0,0,0,499,0,1083,0,0,1051,47.0,195,446,363,1899,807,131,676,0,729,123,606,363,0,0,1913,0,0,0,125,27,3813,4061,1837,1909,847,880,790,878,305,349,21,21,1,1,0,0,10,21,1117,1117,1191308,4.701020000000001,0.8002100000000001,0.0089,0.01283,0.0,0,24,7.1,194,194,100.0,40,40,100,154,154,100
2560,07,ปปส.ภาค 7,74,สมุทรสาคร,146,0,109,31858,49,0,0,0,0,466,0,484,0,0,333,2.0,3,48,280,858,531,134,397,0,121,37,84,206,0,0,1130,0,0,0,0,0,1899,1958,188,189,881,890,800,842,24,25,1,1,0,0,0,0,5,11,825,825,321243,13.08027,12.70323,0.0,0.24735,0.0,0,17,5.34,199,199,100.0,53,53,100,146,146,100
2560,07,ปปส.ภาค 7,75,สมุทรสงคราม,148,0,90,12247,35,0,0,0,0,135,0,373,0,0,308,,10,94,204,640,313,111,202,0,197,69,128,130,0,0,536,0,0,0,60,57,767,831,287,289,230,235,181,213,66,86,1,1,0,0,0,0,2,7,248,248,1340,0.02289,0.00562,0.0,0.0,0.0,0,16,27.1,44,44,100.0,13,13,100,31,31,100
2560,02,ปปส.ภาค 2,20,ชลบุรี,414,0,311,117603,141,0,0,0,0,613,0,1073,0,0,392,16.0,32,142,202,4029,2165,1790,375,0,1583,440,1143,281,0,0,2378,0,0,0,137,133,8403,8887,4180,4313,1807,1860,2065,2331,332,362,12,12,1,1,1,2,3,4,2411,2411,804914,13.46402,7.705970000000001,0.017070000000000002,16.36133,0.0006,0,78,21.41,477,477,100.0,98,98,100,379,379,100
2560,02,ปปส.ภาค 2,21,ระยอง,284,0,185,82310,76,0,0,0,0,655,0,1073,0,0,525,18.0,25,233,249,2381,1174,577,597,0,767,154,613,440,0,0,1171,0,0,0,10,6,6688,6885,3636,3655,1701,1727,1029,1138,301,338,17,17,0,0,0,0,1,3,1347,1347,2649210,4.67977,8.78644,0.0018,2.83454,0.0,0,35,26.57,177,177,100.0,30,30,100,147,147,100
2560,02,ปปส.ภาค 2,22,จันทบุรี,179,0,140,43319,63,0,0,0,0,171,0,921,0,0,770,26.0,32,147,565,1406,513,107,406,0,582,124,458,311,0,0,1052,0,0,0,271,62,1952,2069,1031,1055,380,394,428,495,87,97,23,23,2,2,0,0,1,3,540,540,90756,2.56248,126.75338,0.0,7.000000000000001e-05,0.0,0,21,4.28,80,80,100.0,2,2,100,78,78,100
2560,02,ปปส.ภาค 2,23,ตราด,222,0,95,17475,47,0,0,0,0,113,0,384,0,0,267,6.0,25,92,144,570,446,233,213,0,124,37,87,0,0,0,543,0,0,0,6,1,712,774,313,316,185,204,138,161,53,68,19,20,1,2,0,0,1,1,211,211,8770,1.111,4.9815,0.0035,0.0,0.02088,0,6,4.83,18,18,100.0,1,1,100,17,17,100
2560,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,426,0,303,60860,127,0,0,0,0,489,0,942,0,0,910,5.0,19,103,783,2163,707,304,403,0,1254,360,894,202,0,0,1199,0,0,0,83,1,4568,4754,2534,2579,1096,1135,672,740,226,256,37,38,0,0,0,0,1,4,935,935,429308,1.10566,5.565840000000001,0.0,0.16794,0.0,0,8,4.3,128,128,100.0,21,21,100,107,107,100
2560,02,ปปส.ภาค 2,25,ปราจีนบุรี,258,0,179,32395,75,0,0,0,0,327,0,654,0,0,730,23.0,36,148,523,1807,612,208,404,0,1147,744,403,48,0,0,1009,0,0,0,24,1,3150,3247,1737,1741,753,766,604,677,52,59,2,2,0,0,0,0,1,1,658,658,180720,2.26733,2.99348,0.0,2.6675999999999997,0.0,0,9,1.67,111,111,100.0,13,13,100,98,98,100
2560,02,ปปส.ภาค 2,27,สระแก้ว,375,0,289,42044,107,0,0,0,0,86,0,614,0,0,755,40.0,48,220,447,1891,997,734,263,0,893,518,375,1,0,0,1683,0,0,0,34,2,2591,2713,1626,1640,441,463,351,409,162,187,10,10,0,0,0,0,1,4,523,523,136758,4.7176599999999995,8.01634,0.0,0.00064,0.0,0,15,2.54,70,70,100.0,6,6,100,64,64,100
2560,03,ปปส.ภาค 3,30,นครราชสีมา,1965,0,1288,168493,516,0,0,0,0,635,0,2890,0,0,3891,119.0,139,439,3194,6790,3539,2473,1066,0,1298,436,862,1953,0,0,5642,0,0,0,924,535,4894,5259,1623,1650,1604,1661,1237,1430,372,453,52,56,0,0,0,0,3,6,1661,1661,419741,1.70702,805.86598,0.0,0.00583,0.0,0,21,5.55,186,186,100.0,22,22,100,164,164,100
2560,03,ปปส.ภาค 3,31,บุรีรัมย์,1889,0,866,127776,367,0,0,0,0,202,0,1000,0,0,2584,72.0,146,377,1989,3407,1948,688,1260,0,763,279,484,696,0,0,4128,0,0,0,364,157,2411,2654,1265,1277,416,453,498,621,212,279,19,19,0,0,0,0,1,1,729,729,213135,0.64776,0.90492,0.0,0.00045,0.0,0,35,8.18,177,177,100.0,14,14,100,163,163,100
2560,03,ปปส.ภาค 3,32,สุรินทร์,968,0,756,93785,311,0,0,0,0,173,0,1658,0,0,2152,35.0,19,174,1924,1938,942,187,755,0,780,181,599,216,0,0,2200,0,0,0,357,136,2187,2473,1309,1326,192,214,352,470,287,404,29,30,10,13,0,0,7,15,678,678,113629,0.33311,1.17925,0.0,0.0,0.0,0,9,2.67,53,53,100.0,4,4,100,49,49,100
2560,03,ปปส.ภาค 3,33,ศรีสะเกษ,1664,0,817,89648,288,0,0,0,0,124,0,2100,0,0,2688,440.0,191,261,1796,3531,1868,969,899,0,1293,165,1128,370,0,0,2021,0,0,0,407,137,3998,4159,2353,2373,764,805,580,645,268,302,30,30,0,0,0,0,0,0,878,878,227716,0.09445,2.60431,0.0,0.0,0.0,0,20,3.08,209,209,100.0,20,20,100,189,189,100
2560,03,ปปส.ภาค 3,34,อุบลราชธานี,1729,0,1054,138001,383,0,0,0,0,240,0,2195,0,0,2875,316.0,222,487,1850,6586,2630,786,1844,0,3221,105,3116,735,0,0,4500,0,0,0,294,39,7200,7575,4393,4477,1041,1091,972,1147,745,808,30,30,8,10,2,2,2,3,1757,1757,632970,0.54061,2.12957,0.0,0.0,0.0,0,20,4.15,200,200,100.0,25,25,100,175,175,100
2560,03,ปปส.ภาค 3,35,ยโสธร,573,0,385,31546,128,0,0,0,0,113,0,790,0,0,908,83.0,78,203,544,2197,984,510,474,0,815,119,696,398,0,0,2019,0,0,0,154,13,2312,2443,1437,1468,320,333,266,301,254,286,19,22,0,0,0,0,16,33,539,539,163736,0.27955,0.41264999999999996,0.0,0.0,0.0,0,12,3.11,96,96,100.0,7,7,100,89,89,100
2560,03,ปปส.ภาค 3,36,ชัยภูมิ,859,0,583,66895,203,0,0,0,0,104,0,1277,0,0,1642,221.0,95,234,1092,2232,1309,651,658,0,668,54,614,255,0,0,1921,0,0,0,292,146,3136,3303,1202,1213,845,875,790,884,245,261,43,46,1,1,0,0,8,21,1079,1079,309935,6.220020000000001,10.82423,0.0,0.0,0.0,0,46,8.44,148,148,100.0,12,12,100,136,136,100
2560,03,ปปส.ภาค 3,37,อำนาจเจริญ,527,0,261,24570,78,0,0,0,0,81,0,516,0,0,638,15.0,32,149,442,1336,696,286,410,0,464,40,424,176,0,0,994,0,0,0,168,75,2500,2578,1734,1749,293,300,241,274,211,226,14,14,2,2,0,0,4,12,468,468,550866,0.03696,0.01678,0.0,0.0,0.0,0,7,2.83,36,36,100.0,6,6,100,30,30,100
