budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2564,06,ปปส.ภาค 6,65,พิษณุโลก,655,26513,425,50657,224,52373,813,82,731,215,6921,168,506,0,1112,32,17,204,859,2477,981,860,107,14,713,33,680,682,584,98,2860,597,422,322,285,0,2468,2652,1332,1358,623,655,499,591,209,267,61,61,,,,,0,0,722,863,168550,1.35206,0.56878,0.0,0.0008,0.0,0.59853,0,0,185,185,100.0,8,8,100.0,177,177,100.0
2564,06,ปปส.ภาค 6,66,พิจิตร,467,15339,286,31066,137,36299,2408,0,2408,96,2691,170,655,0,891,2,0,65,824,1317,764,512,106,146,229,43,186,225,212,13,1109,285,57,211,7,0,1582,1669,1056,1077,376,385,417,478,106,137,29,29,,,,,0,0,511,595,1091260,5.9123,0.22673,0.0,0.0,0.0,0.60035,0,0,133,131,98.5,9,9,100.0,124,122,98.39
2564,06,ปปส.ภาค 6,67,เพชรบูรณ์,724,27168,480,57995,242,72656,4174,0,4174,137,6266,126,633,0,1490,44,35,424,987,2972,1680,1328,211,141,467,88,379,458,458,0,2501,637,173,260,9,0,3036,3217,2404,2517,848,872,1226,1356,220,261,64,64,,,,,0,0,1376,1523,1302361,43.08679,5.51715,0.0,0.11034999999999999,0.0,1.3015,0,0,306,306,100.0,16,16,100.0,290,290,100.0
2564,06,ปปส.ภาค 6,61,อุทัยธานี,363,7152,212,20607,79,23889,175,0,175,57,1291,170,451,0,639,2,0,37,600,979,652,489,150,13,114,7,107,100,100,0,948,321,27,100,4,0,680,703,540,552,217,222,194,209,25,32,33,33,,,,,0,0,238,259,128743,1.78353,4.83096,0.0,0.0099,0.0,33.831849999999996,0,0,66,66,100.0,5,5,100.0,61,61,100.0
2564,06,ปปส.ภาค 6,60,นครสวรรค์,664,22067,552,69787,198,80065,7719,1,7718,176,13345,373,879,0,1491,10,6,297,1178,1076,440,241,186,13,244,30,214,250,179,71,1728,289,99,147,143,11,2214,2315,1482,1519,877,889,581,650,148,173,38,39,,,,,0,0,700,784,197768,12.571969999999999,0.94436,0.0,0.0,0.0,1.2957,0,0,303,303,100.0,12,12,100.0,291,291,100.0
2564,06,ปปส.ภาค 6,63,ตาก,489,22137,262,55214,128,48989,203,1,202,159,6166,103,487,0,562,4,2,132,424,1987,1325,1262,60,3,138,29,109,339,323,16,2537,655,98,302,14,0,1273,1343,907,935,339,357,277,318,93,108,32,32,2.0,2.0,2.0,2.0,0,0,366,417,374494,2.22273,391.04507,0.13221,0.0,0.0,0.03628,0,0,113,113,100.0,7,7,100.0,106,106,100.0
2564,07,ปปส.ภาค 7,76,เพชรบุรี,168,2539,129,3341,32,7397,316,60,256,191,12833,73,443,0,651,16,3,227,405,1032,202,57,109,36,628,115,513,200,200,0,1339,137,296,50,0,0,1781,1860,1262,1281,463,484,326,377,99,112,20,27,,,,,0,0,409,474,3056452,184.54595,0.23578,0.009,0.00163,0.0,217.19087,0,0,136,134,98.53,8,8,100.0,128,126,98.44
2564,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,282,10462,236,35168,90,35811,32,0,32,170,11522,245,544,0,453,2,7,17,427,1157,226,157,66,3,565,154,411,89,89,0,1133,153,272,0,0,0,1951,2043,1063,1082,523,539,642,693,75,85,67,81,,,,,0,0,763,835,1200789,1.7895999999999999,0.88391,0.03768,0.0,0.0,1507.7681499999999,0,0,209,204,97.61,14,13,92.86,195,191,97.95
2564,08,ปปส.ภาค 8,86,ชุมพร,257,11722,170,28158,68,18870,96,0,96,86,1366,229,912,0,204,21,12,35,136,1248,290,195,95,0,517,135,382,236,234,2,1050,116,119,157,49,0,5242,5462,2426,2484,1933,1992,1128,1299,64,76,204,205,,,,,0,0,1341,1522,4140688,523.78263,1463.54795,0.0,0.00017999999999999998,0.0,2675.84772,0,0,193,118,61.14,15,5,33.33,178,113,63.48
2564,08,ปปส.ภาค 8,85,ระนอง,85,3754,82,11716,36,10354,0,0,0,125,1350,95,278,0,169,8,7,90,64,481,91,54,36,1,98,15,83,149,147,2,573,79,60,148,0,0,2722,2776,1679,1699,913,932,272,315,26,29,103,103,3.0,3.0,,,0,0,375,419,125799,8.77206,1.98479,0.03507,0.00035999999999999997,0.0,1363.5052,0,0,35,35,100.0,0,0,0.0,35,35,100.0
2564,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,685,22882,515,59381,149,44532,156,91,65,179,10369,254,1042,0,1200,29,17,495,659,2594,985,814,152,19,931,214,717,586,455,131,3508,798,159,380,61,0,11258,11836,7530,7761,3521,3770,1625,1913,196,232,976,1037,2.0,3.0,,,0,0,2643,2997,4224218,65.23383,20.86849,4.30264,0.08434,0.18727000000000002,2956.05511,0,0,436,371,85.09,28,21,75.0,408,350,85.78
2564,08,ปปส.ภาค 8,82,พังงา,194,7136,141,17325,51,14220,0,0,0,130,2544,73,539,0,125,4,0,33,88,556,361,361,0,0,117,1,116,78,45,33,635,129,3,54,17,0,3068,3205,1906,1948,1050,1102,446,520,56,68,156,167,,,,,0,0,615,705,781701,0.97572,1.2658900000000002,13.00034,0.0,0.0,801.74415,0,0,108,108,100.0,5,5,100.0,103,103,100.0
2564,08,ปปส.ภาค 8,83,ภูเก็ต,108,10425,70,23958,33,35634,172,80,92,173,15053,32,164,0,144,4,0,49,91,663,123,123,0,0,76,6,70,156,110,46,496,45,20,33,3,0,7885,8436,4038,4054,2082,2326,638,761,95,114,557,710,,,,,0,0,1260,1551,369572,33.6971,3.4045,0.01498,0.00561,0.00558,1434.5873000000001,0,0,138,136,98.55,20,20,100.0,118,116,98.31
2564,08,ปปส.ภาค 8,81,กระบี่,295,16674,250,42092,87,35203,5274,0,5274,148,5041,137,435,0,285,6,0,193,86,664,234,167,67,0,168,52,116,163,150,13,979,153,49,148,277,0,5045,5299,1634,1637,2271,2348,969,1122,105,136,108,112,,,,,0,0,1125,1305,1434872,2.1667199999999998,2.20004,7.50025,0.0,0.0,400.50347,0,0,148,130,87.84,9,8,88.89,139,122,87.77
2564,08,ปปส.ภาค 8,80,นครศรีธรรมราช,957,47660,654,90073,250,97375,2235,0,2235,129,8651,227,1263,0,973,105,12,451,405,2709,562,262,300,0,752,62,690,606,534,72,2121,416,317,433,27,0,15678,16023,11660,11828,5262,5384,2271,2546,126,155,859,892,,,,,0,0,3144,3466,5825139,126.26695,12.1967,0.019370000000000002,0.00335,0.0,2119.83671,0,0,619,510,82.39,50,45,90.0,569,465,81.72
2564,09,ปปส.ภาค 9,92,ตรัง,226,11996,170,24818,78,47154,4430,0,4430,103,3868,116,549,0,713,49,18,183,463,983,446,317,104,25,224,52,172,207,151,56,750,235,56,8,8,0,2943,3254,1964,2110,1054,1172,814,987,50,63,459,503,,,,,0,0,1248,1473,3297570,652.65896,3.59912,0.0,0.0,0.0,4325.408219999999,0,0,165,165,100.0,2,2,100.0,163,163,100.0
2564,09,ปปส.ภาค 9,91,สตูล,280,11380,192,20916,80,31260,60,60,0,78,1267,111,384,0,300,1,0,47,252,1168,223,118,105,0,746,135,611,150,100,50,1281,183,259,121,1,1,2991,3181,2073,2151,896,971,545,627,23,23,280,344,44.0,44.0,,,0,0,823,964,219222,31.05653,2.7085,0.009800000000000001,0.0,0.0,14410.392699999999,0,0,55,55,100.0,3,3,100.0,52,52,100.0
2564,09,ปปส.ภาค 9,90,สงขลา,816,51394,600,105577,241,140337,9,0,9,310,16942,403,869,0,1203,47,11,177,968,5086,1776,1423,341,12,2121,542,1579,990,829,161,5444,1076,511,559,11,3,11321,12355,6633,7004,4457,4940,1859,2177,103,117,537,646,11.0,23.0,1.0,1.0,0,0,2414,2860,5840868,1473.6318999999999,79.1808,27.15398,0.06385,0.0,25208.48849,0,0,334,334,100.0,47,47,100.0,287,287,100.0
2564,09,ปปส.ภาค 9,94,ปัตตานี,504,24900,371,52219,110,54734,945,98,847,25,289,113,689,0,566,83,26,266,191,1957,847,525,320,2,853,322,531,181,141,40,1306,353,318,136,109,41,4693,4992,1682,1751,2292,2411,982,1121,40,43,394,447,,,,,0,0,1371,1556,2426695,794.6679,724.35384,0.9021,0.00043,0.0,5364.2131,0,0,44,44,100.0,3,3,100.0,41,41,100.0
2564,09,ปปส.ภาค 9,95,ยะลา,386,21321,261,44957,89,35142,99,81,18,42,933,93,436,0,394,16,8,178,192,951,276,74,194,8,346,13,333,229,229,0,1187,201,133,99,131,0,3215,3608,672,707,1665,1823,806,977,58,84,257,288,,,,,0,0,1065,1283,1769418,9.22149,2.56858,3.88103,0.0148,0.0,7101.94363,0,0,25,25,100.0,3,3,100.0,22,22,100.0
2564,09,ปปส.ภาค 9,96,นราธิวาส,390,20276,326,55024,67,21768,1002,130,872,44,867,170,706,0,622,9,14,164,435,1550,1125,551,545,29,205,15,190,108,100,8,1904,465,123,117,328,93,3568,3875,1207,1282,2051,2209,916,1057,18,21,163,191,1.0,3.0,,,0,0,1070,1232,2519444,161.54079000000002,0.21619999999999998,9.70109,0.0,0.0,10836.149650000001,0,0,63,63,100.0,2,2,100.0,61,61,100.0
2564,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,642,35407,435,139852,133,118577,3230,0,3230,5106,319275,0,0,0,1785,59,22,137,1567,5162,1733,1501,226,6,2327,621,1706,616,568,48,7570,875,1377,156,42,2,17128,17938,9625,9797,5121,5488,2821,3035,250,280,326,559,5.0,5.0,3.0,3.0,0,0,3308,3771,6299330,115.60913,266.61625,0.24391999999999997,218.16307999999998,0.00329,943.3483100000001,0,0,2244,2244,100.0,473,473,100.0,1771,1771,100.0
2564,01,ปปส.ภาค 1,11,สมุทรปราการ,255,28979,206,81115,99,86595,3783,0,3783,559,74712,63,397,0,192,7,2,41,142,1136,402,56,340,6,520,96,424,86,0,86,1436,339,155,12,3,0,6761,7316,2515,2536,2310,2470,1179,1269,159,173,527,852,5.0,7.0,,,0,0,1795,2220,5048818,609.6741999999999,458.89655,0.023649999999999997,0.7036100000000001,11.88,3221.58677,0,0,450,430,95.56,94,92,97.87,356,338,94.94
2564,01,ปปส.ภาค 1,12,นนทบุรี,226,22575,165,53623,89,64849,1337,0,1337,291,23528,69,325,0,440,6,5,48,381,1126,485,484,1,0,364,164,200,182,181,1,1858,448,240,181,1,0,5056,5198,3202,3210,880,927,868,934,60,70,54,85,,,,,0,0,954,1057,1301083,67.24742,208.47284,0.25028,32.52612,0.0,265.47113,0,0,471,463,98.3,98,96,97.96,373,367,98.39
2564,01,ปปส.ภาค 1,13,ปทุมธานี,175,19089,156,32384,74,59804,372,0,372,412,40032,71,360,0,471,26,6,158,281,3726,2561,2468,93,0,523,324,199,536,534,2,3105,982,131,253,0,0,4683,4823,1747,1756,1518,1583,901,955,106,114,111,136,,,,,0,0,1085,1167,5647726,119.93081,1483.65262,0.011980000000000001,0.35613,0.0,391.57282,0,0,431,421,97.68,69,68,98.55,362,353,97.51
2564,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,498,20837,371,55144,153,26804,2,0,2,269,34587,249,951,0,1114,6,5,264,839,1733,567,208,213,146,820,44,776,248,216,32,1586,393,230,210,27,0,3492,3592,1766,1779,1048,1077,974,1023,112,130,47,57,,,,,0,0,1077,1148,343467,6.54425,1.87398,0.0,0.11997,0.0,115.01384,0,0,318,316,99.37,34,33,97.06,284,283,99.65
2564,01,ปปส.ภาค 1,15,อ่างทอง,193,4511,146,14395,55,14313,68,68,0,90,2260,148,370,0,311,6,7,69,229,920,307,180,119,8,433,148,285,160,160,0,882,128,143,151,10,0,1501,1559,755,763,511,522,385,427,51,57,21,21,,,,,0,0,437,481,102606,2.64107,1.18592,0.0,0.00121,0.0,73.60517999999999,0,0,97,92,94.85,11,11,100.0,86,81,94.19
2564,01,ปปส.ภาค 1,16,ลพบุรี,496,17816,332,39872,138,56442,1579,0,1579,129,4066,189,713,0,1029,6,14,305,704,1364,409,301,98,10,716,188,528,13,0,13,1328,133,230,5,2,0,3887,3976,1925,1936,1258,1269,1180,1258,142,156,64,64,,,1.0,1.0,0,0,1304,1390,4666833,2.1081999999999996,24.626669999999997,0.0,0.06306,0.0,14.53715,0,0,255,249,97.65,8,8,100.0,247,241,97.57
2564,01,ปปส.ภาค 1,17,สิงห์บุรี,125,3849,82,9134,53,13262,0,0,0,94,3812,103,350,0,178,3,15,67,93,521,238,94,99,45,111,40,71,170,170,0,867,133,38,162,12,0,1053,1068,683,689,298,300,390,405,40,41,13,13,,,,,0,0,427,442,192161,50.9463,500.197,0.0,30.0003,0.0,1.00001,0,0,86,84,97.67,3,3,100.0,83,81,97.59
2564,01,ปปส.ภาค 1,18,ชัยนาท,209,5937,178,15230,64,12775,299,0,299,51,838,107,492,0,488,8,1,151,328,785,163,107,47,9,453,166,287,156,156,0,669,104,114,153,3,0,1364,1400,763,765,232,233,423,449,97,110,27,29,,,,,0,0,514,551,323757,1.5456800000000002,10.903690000000001,0.0,0.0,0.0,41.55487,0,0,128,128,100.0,8,8,100.0,120,120,100.0
2564,01,ปปส.ภาค 1,19,สระบุรี,286,13229,185,22392,93,53852,64,0,64,223,21362,275,1039,0,1150,19,12,116,1003,1035,510,309,201,0,463,201,262,55,0,55,1090,235,206,35,2,0,2978,3063,1106,1127,1249,1275,873,925,69,79,19,22,,,,,0,0,918,981,653611,451.68706,428.03478,0.00789,0.036,0.0,11.418899999999999,0,0,277,266,96.03,17,16,94.12,260,250,96.15
2564,07,ปปส.ภาค 7,72,สุพรรณบุรี,395,11699,345,32393,99,40924,171,99,72,130,3072,124,583,0,873,15,17,129,712,948,286,116,170,0,585,204,381,4,0,4,1423,247,289,0,40,1,2774,2836,997,1000,1005,1015,719,765,71,85,33,36,,,,,0,0,797,852,243352,4.18588,3.54766,0.01018,1.239,0.0,19.213279999999997,0,0,320,310,96.88,29,28,96.55,291,282,96.91
2564,07,ปปส.ภาค 7,70,ราชบุรี,364,11926,287,27669,109,52767,3,0,3,186,13053,100,540,0,763,11,3,112,637,1546,84,74,0,10,1151,174,977,247,202,45,1841,81,467,23,10,0,2460,2504,1226,1234,674,680,625,664,53,60,27,27,,,,,0,0,685,731,496844,5.74676,20.16019,0.06527,0.05824,0.0,315.32845000000003,0,0,217,212,97.7,12,12,100.0,205,200,97.56
2564,07,ปปส.ภาค 7,71,กาญจนบุรี,385,19202,369,52954,127,44330,1112,0,1112,256,14591,216,1131,0,669,1,13,213,442,1489,733,618,90,25,542,209,333,44,0,44,1624,426,215,36,58,0,2141,2209,1226,1246,726,738,583,636,90,98,20,20,1.0,1.0,,,0,0,636,692,837847,50.7314,6.6277,0.96302,0.01114,0.0,97.11482000000001,0,0,378,364,96.3,24,22,91.67,354,342,96.61
2564,07,ปปส.ภาค 7,73,นครปฐม,248,13597,234,40163,84,64342,0,0,0,393,28992,66,501,0,622,3,7,197,415,1020,47,47,0,0,462,219,243,331,314,17,1172,18,292,231,3,0,2078,2181,1531,1561,551,594,422,466,73,81,37,50,,,,,0,0,491,551,267401,10.5236,0.98263,0.01464,0.038740000000000004,0.0,110.65471000000001,0,0,321,317,98.75,44,44,100.0,277,273,98.56
2564,07,ปปส.ภาค 7,74,สมุทรสาคร,140,8987,110,25869,44,22827,0,0,0,301,33360,100,301,0,76,2,1,22,51,215,31,31,0,0,25,10,15,98,98,0,430,12,5,92,0,0,776,822,90,90,318,342,297,314,3,3,7,7,,,,,0,0,306,323,398029,34.16699,0.25805,0.0,0.01975,0.0,361.0735,0,0,232,230,99.14,30,30,100.0,202,200,99.01
2564,07,ปปส.ภาค 7,75,สมุทรสงคราม,134,4433,84,9936,33,13688,0,0,0,85,2991,31,178,0,308,1,0,144,163,475,248,143,105,0,131,49,82,50,50,0,801,161,55,50,0,0,298,308,218,220,87,89,79,87,29,33,2,2,,,,,0,0,90,100,3982,0.057280000000000005,0.00633,0.0,0.0,0.0,0.03,0,0,52,52,100.0,3,3,100.0,49,49,100.0
2564,02,ปปส.ภาค 2,20,ชลบุรี,209,16241,176,48043,101,98122,46,0,46,589,68335,150,784,0,628,11,2,213,402,4461,1509,1507,0,2,2259,524,1735,490,457,33,3554,1003,277,363,182,132,8962,9177,7562,7679,1522,1557,1270,1404,284,333,60,65,,,,,0,0,1423,1571,547988,38.94331,15.18576,0.08501,1.36798,0.014119999999999999,93.21222,0,0,378,378,100.0,46,46,100.0,332,332,100.0
2564,02,ปปส.ภาค 2,21,ระยอง,317,18346,213,48381,81,59345,0,0,0,499,48775,237,499,0,525,1,0,171,353,2946,120,120,0,0,1878,215,1663,514,463,51,1460,69,503,203,1,0,5974,6085,4849,4892,1674,1698,995,1079,65,81,45,47,,,1.0,1.0,0,0,1046,1139,295768,19.474310000000003,1.56205,0.0,0.025,0.0,75.74565,0,0,208,208,100.0,18,18,100.0,190,190,100.0
2564,02,ปปส.ภาค 2,22,จันทบุรี,308,13008,199,28545,61,13939,416,80,336,131,4314,127,545,0,406,5,0,74,327,1060,125,58,61,6,716,170,546,182,145,37,1710,94,516,135,5,0,2539,2584,2200,2236,514,519,466,498,31,35,65,67,,,1.0,3.0,0,0,531,564,28066,50.87108,1.51534,0.00058,0.0615,0.0,185.07062,0,0,136,136,100.0,7,7,100.0,129,129,100.0
2564,02,ปปส.ภาค 2,23,ตราด,118,4798,102,14628,40,8783,0,0,0,86,2511,85,389,0,124,4,0,46,74,602,104,37,30,37,310,49,261,0,0,0,496,58,107,52,0,0,1116,1132,971,983,268,278,188,197,29,29,24,24,,,,,0,0,222,231,1000,64.63705999999999,3.42625,0.00893,0.0,0.0,57.160849999999996,0,0,53,53,100.0,6,6,100.0,47,47,100.0
2564,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,398,15510,289,40326,94,15526,1625,0,1625,372,32331,292,682,0,909,10,1,96,802,1647,587,433,90,64,822,196,626,236,236,0,1825,316,391,194,17,0,5194,5318,4111,4160,1033,1081,693,747,197,235,34,53,,,,,0,0,792,887,184903,10.10701,194.43651,0.0,0.04548,0.0,54.41133,0,0,272,272,100.0,38,38,100.0,234,234,100.0
2564,02,ปปส.ภาค 2,25,ปราจีนบุรี,131,3265,101,9092,35,11846,132,70,62,261,20482,65,331,0,536,25,5,155,351,1249,89,29,60,0,810,429,381,72,72,0,1063,88,335,71,93,19,2650,2701,2263,2287,576,586,442,474,70,77,48,52,,,,,0,0,498,536,1117477,9.870209999999998,3.15436,0.0,0.02052,0.0,139.59877,0,0,108,108,100.0,10,10,100.0,98,98,100.0
2564,02,ปปส.ภาค 2,27,สระแก้ว,461,21088,282,35797,107,47055,2,2,0,70,2521,85,489,0,766,7,0,137,622,2182,775,589,153,33,1210,323,887,62,62,0,2151,627,675,54,21,0,2432,2523,2118,2169,519,533,585,655,77,96,48,48,,,,,0,0,649,727,39858,16.04389,17.97925,0.0,0.0,0.0,23.00734,0,0,87,87,100.0,9,9,100.0,78,78,100.0
2564,03,ปปส.ภาค 3,30,นครราชสีมา,2140,81167,1399,172950,612,247885,307,299,8,500,39043,412,1799,0,3850,49,18,215,3568,7180,2209,1399,319,491,2930,651,2279,1525,1297,228,7436,1078,1248,1222,160,157,8471,8664,6083,6176,2017,2062,1800,1936,438,473,478,482,1.0,1.0,1.0,1.0,0,0,2550,2705,2792229,444.01261,5.88707,0.0,0.01841,0.0,48.540459999999996,0,0,316,316,100.0,17,17,100.0,299,299,100.0
2564,03,ปปส.ภาค 3,31,บุรีรัมย์,1377,49611,875,107362,364,109659,1570,0,1570,169,4154,581,1419,0,2501,96,56,356,1993,3943,927,596,210,121,2472,380,2092,310,225,85,3984,611,564,228,15,12,6371,6666,5110,5217,729,754,1421,1632,399,512,93,93,,,,,0,0,1724,1993,1701052,4.14311,2.02941,0.0,0.00226,0.0,12.29706,0,0,226,226,100.0,10,10,100.0,216,216,100.0
2564,03,ปปส.ภาค 3,32,สุรินทร์,1075,36543,661,81669,293,101220,3840,0,3840,127,4173,189,921,0,2110,38,14,386,1672,2779,601,485,94,22,1424,111,1313,362,362,0,3063,259,584,355,285,24,3513,3818,2697,2814,419,460,895,1107,429,531,113,125,1.0,1.0,,,0,0,1166,1429,561954,5.3911999999999995,2.65173,0.0,0.0005,0.0,51.50474,0,0,109,109,100.0,9,9,100.0,100,100,100.0
2564,03,ปปส.ภาค 3,33,ศรีสะเกษ,1587,38725,883,90095,336,104612,20,0,20,89,2193,342,1226,0,2672,149,71,382,2070,4071,1117,687,50,380,2294,328,1966,443,443,0,3949,550,765,441,69,0,7637,7988,6536,6742,1707,1754,1954,2202,383,429,370,407,,,,,0,0,2546,2856,2253700,2.53416,38.12676999999999,0.0,0.00049,0.0,192.57748999999998,0,0,248,248,100.0,17,17,100.0,231,231,100.0
2564,03,ปปส.ภาค 3,34,อุบลราชธานี,1755,51949,1099,108480,380,133942,833,0,833,184,5513,424,1533,0,2556,124,18,681,1733,6547,1488,959,196,333,4192,738,3454,758,206,552,6752,710,1251,502,130,11,10699,10885,9062,9142,1557,1577,1940,2077,1066,1107,293,294,2.0,2.0,1.0,1.0,0,0,2987,3155,3571997,388.57842999999997,3.92137,0.0,0.0025,0.0,101.0685,0,0,221,221,100.0,8,8,100.0,213,213,100.0
