budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2558,06,ปปส.ภาค 6,65,พิษณุโลก,0,0,0,50791,218,0,0,0,0,19,0,0,0,0,987,340,73,99,475,1492,292,0,0,0,865,0,0,335,0,0,3266,0,0,0,51,7,2174,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,870,255160,0.58,3.2,0.0,0,0,0,23,6.08,76,76,100.0,17,17,100.0,59,59,100.0
2558,06,ปปส.ภาค 6,66,พิจิตร,0,0,0,32787,128,0,0,0,0,2,0,0,0,0,935,58,89,199,589,1051,213,0,0,0,585,0,0,253,0,0,1086,0,0,0,57,4,1590,1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,534,242116,1.1,1.08,0.0,0,0,0,23,4.81,91,91,100.0,13,13,100.0,78,78,100.0
2558,06,ปปส.ภาค 6,67,เพชรบูรณ์,0,0,0,51719,228,0,0,0,0,3,0,0,0,0,1481,272,147,262,800,3000,1909,0,0,0,680,0,0,411,0,0,4479,0,0,0,78,54,2181,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,753,179581,0.02,76.06,0.0,0,0,0,30,4.51,85,84,98.82,17,17,100.0,68,67,98.53
2558,06,ปปส.ภาค 6,61,อุทัยธานี,0,0,0,20505,66,0,0,0,0,24,0,0,0,0,657,121,54,113,369,747,457,0,0,0,222,0,0,68,0,0,1322,0,0,0,28,60,790,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,246,4487,0.05,0.73,0.0,0,0,0,3,0.65,16,16,100.0,2,2,100.0,14,14,100.0
2558,06,ปปส.ภาค 6,60,นครสวรรค์,0,0,0,70370,201,0,0,0,0,3,0,0,0,0,1514,60,57,226,1171,1611,687,0,0,0,487,0,0,437,0,0,3313,0,0,0,192,179,2409,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,985,113361,0.29,56.25,0.0,0,0,0,28,62.08,248,248,100.0,45,45,100.0,203,203,100.0
2558,06,ปปส.ภาค 6,63,ตาก,0,0,0,48910,124,0,0,0,0,1,0,0,0,0,577,49,34,130,364,1672,1082,0,0,0,424,0,0,166,0,0,1389,0,0,0,190,18,1709,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,407,1426851,0.99,9.58,0.02,0,0,0,19,4.37,32,32,100.0,3,3,100.0,29,29,100.0
2558,07,ปปส.ภาค 7,76,เพชรบุรี,0,0,0,22861,71,0,0,0,0,36,0,0,0,0,560,51,40,97,372,1247,667,0,0,0,480,0,0,100,0,0,2273,0,0,0,35,12,1731,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,742,297458,0.62,10.83,0.0,0,0,0,18,3.39,82,82,100.0,5,5,100.0,77,77,100.0
2558,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,0,0,0,28523,86,0,0,0,0,17,0,0,0,0,485,22,44,176,243,1800,1178,0,0,0,526,0,0,96,0,0,2227,0,0,0,351,357,2220,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,1250,221503,24.18,14.8,1.31,0,0,0,29,9.13,90,90,100.0,17,17,100.0,73,73,100.0
2558,08,ปปส.ภาค 8,86,ชุมพร,0,0,0,37507,104,0,0,0,0,72,0,0,0,0,797,15,14,76,692,986,533,0,0,0,313,0,0,140,0,0,1256,0,0,0,138,3,3537,4147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,1236,326731,6.84,4.54,0.0,0,0,0,49,10.19,147,147,100.0,30,30,100.0,117,117,100.0
2558,08,ปปส.ภาค 8,85,ระนอง,0,0,0,10764,31,0,0,0,0,152,0,0,0,0,196,29,18,40,109,432,271,0,0,0,81,0,0,80,0,0,802,0,0,0,98,60,1872,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,665,139559,13.33,19.45,0.16,0,0,0,17,6.3,13,13,100.0,2,2,100.0,11,11,100.0
2558,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,0,0,0,77940,180,0,0,0,0,85,0,0,0,0,1202,151,160,482,409,2474,1619,0,0,0,560,0,0,295,0,0,4455,0,0,0,236,24,8974,10795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2636,3619,44699,0.74,3.79,0.0,0,0,0,78,25.62,253,253,100.0,54,54,100.0,199,199,100.0
2558,08,ปปส.ภาค 8,82,พังงา,0,0,0,21271,57,0,0,0,0,170,0,0,0,0,340,97,25,62,156,848,591,0,0,0,14,0,0,243,0,0,1632,0,0,0,60,66,1344,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,759,243084,2.61,26.48,0.0,0,0,0,28,6.41,73,73,100.0,13,13,100.0,60,60,100.0
2558,08,ปปส.ภาค 8,83,ภูเก็ต,0,0,0,32515,39,0,0,0,0,119,0,0,0,0,0,0,0,0,0,956,640,0,0,0,93,0,0,223,0,0,1059,0,0,0,13,4,4943,5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,2231,74438,2.0,0.86,0.0,0,0,0,25,5.97,84,84,100.0,32,32,100.0,52,52,100.0
2558,08,ปปส.ภาค 8,81,กระบี่,0,0,0,31267,63,0,0,0,0,21,0,0,0,0,325,41,33,165,86,918,692,0,0,0,224,0,0,2,0,0,1547,0,0,0,260,6,3343,4032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,1650,604028,23.72,1268.15,0.18,0,0,0,30,5.18,100,100,100.0,26,26,100.0,74,74,100.0
2558,08,ปปส.ภาค 8,80,นครศรีธรรมราช,0,0,0,97616,279,0,0,0,0,41,0,0,0,0,1651,130,101,850,570,4460,2137,0,0,0,2144,0,0,179,0,0,4780,0,0,0,507,207,10655,12432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,4675,850788,107.13,2455.3,0.0,0,0,0,70,19.69,220,220,100.0,46,46,100.0,174,174,100.0
2558,09,ปปส.ภาค 9,92,ตรัง,0,0,0,50703,99,0,0,0,0,115,0,0,0,0,762,19,229,303,211,2589,788,0,0,0,1640,0,0,161,0,0,2312,0,0,0,177,163,3865,4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,1210,242951,0.32,4.34,0.0,0,0,0,28,5.75,73,51,69.86,14,8,57.14,59,43,72.88
2558,09,ปปส.ภาค 9,91,สตูล,0,0,0,29395,80,0,0,0,0,7,0,0,0,0,298,20,66,148,64,1181,583,0,0,0,597,0,0,1,0,0,1234,0,0,0,328,2,2577,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,627,236698,0.08,448.78,0.0,0,0,0,17,15.48,36,35,97.22,11,11,100.0,25,24,96.0
2558,09,ปปส.ภาค 9,90,สงขลา,0,0,0,90165,223,0,0,0,0,1,0,0,0,0,657,72,72,186,327,7146,4023,0,0,0,1640,0,0,1483,0,0,5230,0,0,0,679,46,7799,9831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443,3365,1250311,9.13,807.05,2.39,0,0,0,61,21.52,191,105,54.97,56,28,50.0,135,77,57.04
2558,09,ปปส.ภาค 9,94,ปัตตานี,0,0,0,40142,111,0,0,0,0,1,0,0,0,0,680,164,50,132,334,2256,1493,0,0,0,762,0,0,1,0,0,2266,0,0,0,1547,155,3466,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,1098,282864,0.1,2.23,0.7,0,0,0,22,4.09,22,22,100.0,8,8,100.0,14,14,100.0
2558,09,ปปส.ภาค 9,95,ยะลา,0,0,0,56200,105,0,0,0,0,29,0,0,0,0,405,71,69,143,122,630,611,0,0,0,19,0,0,0,0,0,1008,0,0,0,428,8,2471,2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,667,126172,2.53,294.58,0.36,0,0,0,11,4.12,21,21,100.0,4,4,100.0,17,17,100.0
2558,09,ปปส.ภาค 9,96,นราธิวาส,0,0,0,59810,123,0,0,0,0,36,0,0,0,0,575,78,123,240,134,1539,1077,0,0,0,461,0,0,1,0,0,2282,0,0,0,1402,127,3046,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,884,222691,0.88,13.0,5.81,0,0,0,33,8.67,32,32,100.0,3,3,100.0,29,29,100.0
2558,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,0,0,0,116941,209,0,0,0,0,240,0,0,0,0,1206,242,42,115,807,20567,5457,0,0,0,14571,0,0,539,0,0,10444,0,0,0,281,32,37043,38056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4593,5139,742316,113.04,1699.79,0.02,0,0,0,325,251.05,3112,1346,43.25,1282,688,53.67,1830,658,35.96
2558,01,ปปส.ภาค 1,11,สมุทรปราการ,0,0,0,83932,97,0,0,0,0,213,0,0,0,0,495,47,29,195,224,5748,2149,0,0,0,3598,0,0,1,0,0,3007,0,0,0,1,79,7976,8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682,1776,44667,1.41,1.58,0.0,0,0,0,31,31.22,575,363,63.13,201,131,65.17,374,232,62.03
2558,01,ปปส.ภาค 1,12,นนทบุรี,0,0,0,43893,83,0,0,0,0,210,0,0,0,0,452,69,65,158,160,2438,1873,0,0,0,561,0,0,4,0,0,2355,0,0,0,41,39,3985,4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,899,892,0.87,0.62,0.0,0,0,0,11,1.74,553,194,35.08,219,60,27.4,334,134,40.12
2558,01,ปปส.ภาค 1,13,ปทุมธานี,0,0,0,71121,99,0,0,0,0,138,0,0,0,0,727,147,68,258,217,7120,3957,0,0,0,816,0,0,2347,0,0,6374,0,0,0,10,153,3552,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,1038,146947,69.06,31.62,0.0,0,0,0,22,12.48,518,453,87.45,203,175,86.21,315,278,88.25
2558,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,0,0,0,57947,155,0,0,0,0,78,0,0,0,0,1562,71,217,355,919,2778,1680,0,0,0,364,0,0,734,0,0,5149,0,0,0,82,66,2114,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,949,38475,12.08,0.17,0.0,0,0,0,30,11.37,393,294,74.81,69,48,69.57,324,246,75.93
2558,01,ปปส.ภาค 1,15,อ่างทอง,0,0,0,14690,60,0,0,0,0,128,0,0,0,0,545,55,158,222,110,1413,575,0,0,0,592,0,0,246,0,0,2456,0,0,0,238,72,996,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,228,3343,0.0,0.1,0.0,0,0,0,7,4.42,56,49,87.5,10,9,90.0,46,40,86.96
2558,01,ปปส.ภาค 1,16,ลพบุรี,0,0,0,42873,122,0,0,0,0,74,0,0,0,0,807,104,56,188,459,2362,1280,0,0,0,942,0,0,140,0,0,3015,0,0,0,186,9,2634,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,900,35251,0.03,0.03,0.0,0,0,0,34,13.28,205,162,79.02,45,35,77.78,160,127,79.38
2558,01,ปปส.ภาค 1,17,สิงห์บุรี,0,0,0,14222,70,0,0,0,0,559,0,0,0,0,335,23,59,59,194,931,518,0,0,0,312,0,0,101,0,0,1435,0,0,0,114,113,681,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,242,10261,0.41,2.99,0.0,0,0,0,7,2.15,97,62,63.92,14,7,50.0,83,55,66.27
2558,01,ปปส.ภาค 1,18,ชัยนาท,0,0,0,18677,76,0,0,0,0,19,0,0,0,0,523,13,92,108,310,752,469,0,0,0,283,0,0,0,0,0,1346,0,0,0,11,13,617,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,241,1579,0.0,0.0,0.0,0,0,0,2,1.46,36,30,83.33,7,6,85.71,29,24,82.76
2558,01,ปปส.ภาค 1,19,สระบุรี,0,0,0,43235,91,0,0,0,0,114,0,0,0,0,630,89,23,78,440,2292,1911,0,0,0,372,0,0,9,0,0,3164,0,0,0,86,333,1894,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,554,49535,0.06,0.14,0.0,0,0,0,20,4.44,241,150,62.24,63,37,58.73,178,113,63.48
2558,07,ปปส.ภาค 7,72,สุพรรณบุรี,0,0,0,37116,104,0,0,0,0,135,0,0,0,0,1042,123,204,285,430,1907,1038,0,0,0,869,0,0,0,0,0,2960,0,0,0,187,63,2505,2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,954,180587,1.57,2.48,0.0,0,0,0,37,15.23,245,245,100.0,40,40,100.0,205,205,100.0
2558,07,ปปส.ภาค 7,70,ราชบุรี,0,0,0,64253,103,0,0,0,0,125,0,0,0,0,836,190,102,120,424,3318,1041,0,0,0,1969,0,0,308,0,0,3424,0,0,0,10,1,3606,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,992,247133,3.42,5.92,0.0,0,0,0,15,5.44,194,194,100.0,36,36,100.0,158,158,100.0
2558,07,ปปส.ภาค 7,71,กาญจนบุรี,0,0,0,51071,129,0,0,0,0,57,0,0,0,0,1005,40,89,367,509,2766,1534,0,0,0,854,0,0,378,0,0,3136,0,0,0,104,33,2634,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,917,128799,0.48,116.64,0.0,0,0,0,23,25.27,266,266,100.0,55,55,100.0,211,211,100.0
2558,07,ปปส.ภาค 7,73,นครปฐม,0,0,0,63607,90,0,0,0,0,110,0,0,0,0,1044,83,223,634,104,3342,1872,0,0,0,1115,0,0,355,0,0,3437,0,0,0,54,45,3070,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,1098,262876,1.06,6.94,0.0,0,0,0,31,10.23,206,206,100.0,44,44,100.0,162,162,100.0
2558,07,ปปส.ภาค 7,74,สมุทรสาคร,0,0,0,38692,56,0,0,0,0,370,0,0,0,0,363,6,1,58,298,1249,911,0,0,0,144,0,0,194,0,0,1484,0,0,0,32,231,2752,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,816,119682,2.22,6.51,0.0,0,0,0,15,2.87,187,187,100.0,60,60,100.0,127,127,100.0
2558,07,ปปส.ภาค 7,75,สมุทรสงคราม,0,0,0,11383,33,0,0,0,0,5,0,0,0,0,308,2,14,26,266,401,167,0,0,0,137,0,0,97,0,0,682,0,0,0,0,0,454,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,187,8746,0.04,0.29,0.0,0,0,0,14,4.64,44,44,100.0,14,14,100.0,30,30,100.0
2558,02,ปปส.ภาค 2,20,ชลบุรี,0,0,0,110259,196,0,0,0,0,58,0,0,0,0,489,66,42,168,209,4813,2332,0,0,0,2378,0,0,103,0,0,4826,0,0,0,12,4,6821,7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203,2399,536828,17.33,60.28,0.03,0,0,0,74,25.04,359,349,97.21,98,98,100.0,261,251,96.17
2558,02,ปปส.ภาค 2,21,ระยอง,0,0,0,56037,76,0,0,0,0,40,0,0,0,0,525,95,80,116,234,2920,1087,0,0,0,1682,0,0,151,0,0,2556,0,0,0,65,40,5299,5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,1612,1045125,61.22,20.73,0.01,0,0,0,51,16.44,299,291,97.32,68,68,100.0,231,223,96.54
2558,02,ปปส.ภาค 2,22,จันทบุรี,0,0,0,26777,61,0,0,0,0,46,0,0,0,0,766,84,63,99,520,616,101,0,0,0,501,0,0,14,0,0,1312,0,0,0,66,1,1536,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,563,38547,36.86,6.21,0.0,0,0,0,18,3.88,54,53,98.15,10,10,100.0,44,43,97.73
2558,02,ปปส.ภาค 2,23,ตราด,0,0,0,16430,53,0,0,0,0,17,0,0,0,0,240,7,9,38,186,727,311,0,0,0,416,0,0,0,0,0,677,0,0,0,11,3,791,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,169,5074,1.14,1.42,0.08,0,0,0,5,0.44,15,13,86.67,3,3,100.0,12,10,83.33
2558,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,0,0,0,51207,142,0,0,0,0,10,0,0,0,0,910,11,55,112,732,2106,694,0,0,0,1397,0,0,15,0,0,2216,0,0,0,142,15,5197,5380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252,1395,341461,0.99,813.16,0.0,0,0,0,31,20.9,130,125,96.15,36,36,100.0,94,89,94.68
2558,02,ปปส.ภาค 2,25,ปราจีนบุรี,0,0,0,23867,83,0,0,0,0,0,0,0,0,0,730,102,76,232,320,1374,395,0,0,0,883,0,0,96,0,0,1568,0,0,0,57,4,2164,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,654,65348,0.08,2.56,0.0,0,0,0,14,6.82,154,142,92.21,25,24,96.0,129,118,91.47
2558,02,ปปส.ภาค 2,27,สระแก้ว,0,0,0,39829,101,0,0,0,0,66,0,0,0,0,345,26,20,59,240,1745,817,0,0,0,888,0,0,40,0,0,2675,0,0,0,356,128,1845,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,576,96855,0.32,1.22,0.0,0,0,0,14,1.89,59,53,89.83,11,11,100.0,48,42,87.5
2558,03,ปปส.ภาค 3,30,นครราชสีมา,0,0,0,182760,563,0,0,0,0,169,0,0,0,0,3891,240,192,460,2999,7593,2555,0,0,0,3328,0,0,1710,0,0,10345,0,0,0,881,830,6087,6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,1463,161663,0.2,200.93,0.0,0,0,0,34,10.57,221,219,99.1,34,33,97.06,187,186,99.47
2558,03,ปปส.ภาค 3,31,บุรีรัมย์,0,0,0,81565,347,0,0,0,0,549,0,0,0,0,2546,124,215,496,1711,2502,1037,0,0,0,1188,0,0,277,0,0,4271,0,0,0,115,81,2102,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,686,77463,0.82,2.79,0.0,0,0,0,25,6.3,110,110,100.0,13,13,100.0,97,97,100.0
2558,03,ปปส.ภาค 3,32,สุรินทร์,0,0,0,101120,311,0,0,0,0,160,0,0,0,0,2152,20,29,233,1870,2455,857,0,0,0,1412,0,0,186,0,0,2885,0,0,0,298,42,2129,2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,683,90933,0.16,0.91,0.0,0,0,0,10,2.22,66,66,100.0,8,8,100.0,58,58,100.0
2558,03,ปปส.ภาค 3,33,ศรีสะเกษ,0,0,0,86309,297,0,0,0,0,249,0,0,0,0,2688,444,229,317,1698,4274,1987,0,0,0,1851,0,0,436,0,0,3839,0,0,0,443,65,3635,3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,863,421969,0.35,10.12,0.0,0,0,0,13,2.78,133,133,100.0,23,23,100.0,110,110,100.0
2558,03,ปปส.ภาค 3,34,อุบลราชธานี,0,0,0,124987,377,0,0,0,0,138,0,0,0,0,2875,386,242,341,1906,7261,2025,0,0,0,4759,0,0,477,0,0,7441,0,0,0,794,691,7857,8122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,1828,137840,0.34,4.35,0.0,0,0,0,40,7.8,239,239,100.0,30,30,100.0,209,209,100.0
2558,03,ปปส.ภาค 3,35,ยโสธร,0,0,0,33640,138,0,0,0,0,1,0,0,0,0,908,94,122,201,491,2963,1096,0,0,0,1461,0,0,406,0,0,2865,0,0,0,436,358,2374,2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,499,170265,0.26,0.78,0.0,0,0,0,17,2.99,78,78,100.0,12,12,100.0,66,66,100.0
2558,03,ปปส.ภาค 3,36,ชัยภูมิ,0,0,0,70490,221,0,0,0,0,193,0,0,0,0,1639,149,110,347,1033,2726,2080,0,0,0,392,0,0,254,0,0,3778,0,0,0,191,290,2567,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,809,494463,0.9,464.42,0.0,0,0,0,20,2.7,119,118,99.16,18,17,94.44,101,101,100.0
2558,03,ปปส.ภาค 3,37,อำนาจเจริญ,0,0,0,26335,86,0,0,0,0,140,0,0,0,0,555,77,74,120,284,2444,1024,0,0,0,1216,0,0,204,0,0,2461,0,0,0,1444,1105,2557,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,403,202389,0.05,1.64,0.0,0,0,0,2,0.34,43,42,97.67,7,6,85.71,36,36,100.0
2558,04,ปปส.ภาค 4,39,หนองบัวลำภู,0,0,0,26604,93,0,0,0,0,55,0,0,0,0,720,45,27,70,578,949,223,0,0,0,726,0,0,0,0,0,1678,0,0,0,432,6,1150,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,282,35515,0.05,44.45,0.0,0,0,0,8,1.76,16,16,100.0,2,2,100.0,14,14,100.0
2558,04,ปปส.ภาค 4,40,ขอนแก่น,0,0,0,99880,377,0,0,0,0,48,0,0,0,0,2468,137,99,391,1841,6307,2945,0,0,0,2858,0,0,504,0,0,5610,0,0,0,998,753,5527,5724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1344,198277,0.03,8.45,0.0,0,0,0,15,2.69,226,175,77.43,27,6,22.22,199,169,84.92
2558,04,ปปส.ภาค 4,41,อุดรธานี,0,0,0,77777,234,0,0,0,0,3377,0,0,0,0,1881,203,180,517,981,5595,4420,0,0,0,1068,0,0,107,0,0,7202,0,0,0,3505,1704,3370,3525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,979,206325,0.44,593.23,0.0,0,0,0,14,5.15,183,130,71.04,27,19,70.37,156,111,71.15
