budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2559,08,ปปส.ภาค 8,81,กระบี่,582,0,0,31322,62,0,0,0,0,0,0,0,0,53,,,,,,3864,3845,283,3562,0,19,0,0,0,0,0,798,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,64,64,100,14,14,100,50,50,100
2559,08,ปปส.ภาค 8,80,นครศรีธรรมราช,1650,0,0,81354,245,0,0,0,0,0,0,0,0,169,,,,,,1912,951,124,827,0,484,0,0,477,0,0,2427,0,0,0,107,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,145,145,100,16,16,100,129,129,100
2559,09,ปปส.ภาค 9,92,ตรัง,905,0,0,50007,103,0,0,0,0,0,0,0,0,87,,,,,,1040,831,382,449,0,47,0,0,162,0,0,1275,0,0,0,138,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,58,58,100,9,9,100,49,49,100
2559,09,ปปส.ภาค 9,91,สตูล,341,0,0,23501,74,0,0,0,0,0,0,0,0,36,,,,,,1349,1008,107,901,0,312,0,0,29,0,0,199,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,14,14,100,1,1,100,13,13,100
2559,09,ปปส.ภาค 9,90,สงขลา,1102,0,0,109964,224,0,0,0,0,0,0,0,0,125,,,,,,4969,3040,2314,726,0,629,0,0,1300,0,0,2853,0,0,0,324,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,141,141,100,38,38,100,103,103,100
2559,09,ปปส.ภาค 9,94,ปัตตานี,753,0,0,35329,111,0,0,0,0,0,0,0,0,115,,,,,,2052,1323,649,674,0,728,0,0,1,0,0,643,0,0,0,348,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,32,32,100,3,3,100,29,29,100
2559,09,ปปส.ภาค 9,95,ยะลา,750,0,0,54130,87,0,0,0,0,0,0,0,0,57,,,,,,313,162,119,43,0,150,0,0,1,0,0,332,0,0,0,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,18,18,100,3,3,100,15,15,100
2559,09,ปปส.ภาค 9,96,นราธิวาส,791,0,0,65726,120,0,0,0,0,0,0,0,0,160,,,,,,1436,1222,251,971,0,205,0,0,9,0,0,1147,0,0,0,481,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,23,23,100,2,2,100,21,21,100
2559,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,445,0,0,138639,126,0,0,0,0,0,0,0,0,0,,,,,,13962,3652,2175,1477,0,9607,0,0,703,0,0,5822,0,0,0,81,14,0,0,12827,13454,10080,10999,5786,6418,1017,1186,594,1158,5,12,5,10,6,18,7407,8784,3299993,76.70934,40.47462,0.03486,0,0.13668999999999998,2204.47145,,,3013,3013,100,1017,1017,100,1996,1996,100
2559,01,ปปส.ภาค 1,11,สมุทรปราการ,371,0,0,87377,97,0,0,0,0,0,0,0,0,51,,,,,,1828,659,166,493,0,1169,0,0,0,0,0,985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,568,568,100,163,163,100,405,405,100
2559,01,ปปส.ภาค 1,12,นนทบุรี,463,0,0,70271,91,0,0,0,0,0,0,0,0,52,,,,,,1091,1028,484,544,0,20,0,0,43,0,0,1828,0,0,0,142,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,591,591,100,160,160,100,431,431,100
2559,01,ปปส.ภาค 1,13,ปทุมธานี,444,0,0,48277,84,0,0,0,0,0,0,0,0,60,,,,,,7024,4780,4355,425,0,179,0,0,2065,0,0,1547,0,0,0,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,524,524,100,165,165,100,359,359,100
2559,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,758,0,0,57739,144,0,0,0,0,0,0,0,0,208,,,,,,2248,1396,1123,273,0,262,0,0,590,0,0,1076,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,344,344,100,68,68,100,276,276,100
2559,01,ปปส.ภาค 1,15,อ่างทอง,300,0,0,15940,62,0,0,0,0,0,0,0,0,73,,,,,,628,463,173,290,0,68,0,0,97,0,0,826,0,0,0,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,53,53,100,8,8,100,45,45,100
2559,01,ปปส.ภาค 1,16,ลพบุรี,594,0,0,47859,137,0,0,0,0,0,0,0,0,126,,,,,,2246,1255,877,378,0,837,0,0,154,0,0,1723,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,178,178,100,16,16,100,162,162,100
2559,01,ปปส.ภาค 1,17,สิงห์บุรี,366,0,0,13985,65,0,0,0,0,0,0,0,0,43,,,,,,964,844,190,654,0,69,0,0,51,0,0,455,0,0,0,85,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,63,63,100,6,6,100,57,57,100
2559,01,ปปส.ภาค 1,18,ชัยนาท,384,0,0,18750,74,0,0,0,0,0,0,0,0,53,,,,,,1694,1560,188,1372,0,134,0,0,0,0,0,317,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,44,44,100,8,8,100,36,36,100
2559,01,ปปส.ภาค 1,19,สระบุรี,590,0,0,30230,86,0,0,0,0,0,0,0,0,113,,,,,,2028,1759,170,1589,0,94,0,0,175,0,0,1323,0,0,0,17,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,206,206,100,36,36,100,170,170,100
2559,07,ปปส.ภาค 7,72,สุพรรณบุรี,821,0,0,43154,105,0,0,0,0,0,0,0,0,107,,,,,,1523,886,340,546,0,619,0,0,18,0,0,1221,0,0,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,176,176,100,25,25,100,151,151,100
2559,07,ปปส.ภาค 7,70,ราชบุรี,840,0,0,58023,107,0,0,0,0,0,0,0,0,101,,,,,,2596,394,58,336,0,2167,0,0,35,0,0,1327,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,181,181,100,27,27,100,154,154,100
2559,07,ปปส.ภาค 7,71,กาญจนบุรี,669,0,0,48943,122,0,0,0,0,0,0,0,0,94,,,,,,2975,2112,415,1697,0,459,0,0,404,0,0,868,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,245,245,100,28,28,100,217,217,100
2559,07,ปปส.ภาค 7,73,นครปฐม,444,0,0,65086,95,0,0,0,0,0,0,0,0,106,,,,,,2872,1566,155,1411,0,942,0,0,364,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,178,178,100,34,34,100,144,144,100
2559,07,ปปส.ภาค 7,74,สมุทรสาคร,404,0,0,44701,65,0,0,0,0,0,0,0,0,40,,,,,,1031,787,105,682,0,47,0,0,197,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,188,188,100,39,39,100,149,149,100
2559,07,ปปส.ภาค 7,75,สมุทรสงคราม,169,0,0,11737,32,0,0,0,0,0,0,0,0,35,,,,,,435,155,7,148,0,171,0,0,109,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,54,54,100,13,13,100,41,41,100
2559,02,ปปส.ภาค 2,20,ชลบุรี,710,0,0,79674,117,0,0,0,0,0,0,0,0,92,,,,,,6956,1991,1879,112,0,4737,0,0,228,0,0,1082,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,432,432,100,96,96,100,336,336,100
2559,02,ปปส.ภาค 2,21,ระยอง,632,0,0,50216,62,0,0,0,0,0,0,0,0,49,,,,,,2751,1340,723,617,0,1281,0,0,130,0,0,730,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,195,195,100,43,43,100,152,152,100
2559,02,ปปส.ภาค 2,22,จันทบุรี,333,0,0,23149,64,0,0,0,0,0,0,0,0,70,,,,,,1712,1110,116,994,0,488,0,0,114,0,0,407,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,57,57,100,9,9,100,48,48,100
2559,02,ปปส.ภาค 2,23,ตราด,337,0,0,15417,43,0,0,0,0,0,0,0,0,38,,,,,,492,432,166,266,0,60,0,0,0,0,0,367,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,10,10,100,0,0,0,10,10,100
2559,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,717,0,0,37036,113,0,0,0,0,0,0,0,0,92,,,,,,2567,725,283,442,0,1593,0,0,249,0,0,540,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,143,143,100,25,25,100,118,118,100
2559,02,ปปส.ภาค 2,25,ปราจีนบุรี,230,0,0,13462,54,0,0,0,0,0,0,0,0,59,,,,,,1479,625,243,382,0,651,0,0,203,0,0,303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,127,127,100,21,21,100,106,106,100
2559,02,ปปส.ภาค 2,27,สระแก้ว,501,0,0,38662,100,0,0,0,0,0,0,0,0,60,,,,,,2172,1303,501,802,0,868,0,0,1,0,0,733,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,78,78,100,10,10,100,68,68,100
2559,03,ปปส.ภาค 3,30,นครราชสีมา,1701,0,0,183424,577,0,0,0,0,0,0,0,0,239,,,,,,5593,2317,1669,648,0,1954,0,0,1322,0,0,3542,0,0,0,431,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,183,183,100,16,16,100,167,167,100
2559,03,ปปส.ภาค 3,31,บุรีรัมย์,2128,0,0,114117,358,0,0,0,0,0,0,0,0,190,,,,,,2130,791,367,424,0,925,0,0,414,0,0,2295,0,0,0,122,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,143,143,100,17,17,100,126,126,100
2559,03,ปปส.ภาค 3,32,สุรินทร์,1664,0,0,95830,268,0,0,0,0,0,0,0,0,95,,,,,,1503,343,195,148,0,946,0,0,214,0,0,993,0,0,0,38,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,51,51,100,2,2,100,49,49,100
2559,03,ปปส.ภาค 3,33,ศรีสะเกษ,2355,0,0,100766,316,0,0,0,0,0,0,0,0,208,,,,,,4081,2316,1200,1116,0,1419,0,0,346,0,0,1632,0,0,0,134,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,153,153,100,13,13,100,140,140,100
2559,03,ปปส.ภาค 3,34,อุบลราชธานี,1612,0,0,122770,380,0,0,0,0,0,0,0,0,219,,,,,,4808,1462,541,921,0,3107,0,0,239,0,0,2803,0,0,0,159,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,128,128,100,12,12,100,116,116,100
2559,03,ปปส.ภาค 3,35,ยโสธร,895,0,0,33300,139,0,0,0,0,0,0,0,0,79,,,,,,1944,559,177,382,0,1093,0,0,292,0,0,1657,0,0,0,127,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,60,60,100,5,5,100,55,55,100
2559,03,ปปส.ภาค 3,36,ชัยภูมิ,3292,0,0,71290,206,0,0,0,0,0,0,0,0,128,,,,,,2834,1617,565,1052,0,977,0,0,240,0,0,1864,0,0,0,171,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,85,85,100,10,10,100,75,75,100
2559,03,ปปส.ภาค 3,37,อำนาจเจริญ,580,0,0,24522,78,0,0,0,0,0,0,0,0,56,,,,,,1531,782,110,672,0,546,0,0,203,0,0,642,0,0,0,186,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,33,33,100,2,2,100,31,31,100
2559,04,ปปส.ภาค 4,39,หนองบัวลำภู,762,0,0,33422,112,0,0,0,0,0,0,0,0,58,,,,,,2846,2754,82,2672,0,92,0,0,0,0,0,490,0,0,0,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,27,27,100,3,3,100,24,24,100
2559,04,ปปส.ภาค 4,40,ขอนแก่น,2175,0,0,120442,398,0,0,0,0,0,0,0,0,199,,,,,,4860,2047,1825,222,0,2559,0,0,254,0,0,1419,0,0,0,156,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,160,160,100,15,15,100,145,145,100
2559,04,ปปส.ภาค 4,41,อุดรธานี,1425,0,0,67772,203,0,0,0,0,0,0,0,0,158,,,,,,2100,1602,1182,420,0,293,0,0,205,0,0,4234,0,0,0,1508,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,193,193,100,14,14,100,179,179,100
2559,04,ปปส.ภาค 4,42,เลย,521,0,0,34329,130,0,0,0,0,0,0,0,0,90,,,,,,2623,1974,629,1345,0,524,0,0,125,0,0,1037,0,0,0,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,75,75,100,3,3,100,72,72,100
2559,04,ปปส.ภาค 4,43,หนองคาย,770,0,0,20366,59,0,0,0,0,0,0,0,0,63,,,,,,1216,391,83,308,0,811,0,0,14,0,0,1034,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,39,39,100,7,7,100,32,32,100
2559,04,ปปส.ภาค 4,44,มหาสารคาม,1225,0,0,50900,167,0,0,0,0,0,0,0,0,133,,,,,,2501,1766,1636,130,0,619,0,0,116,0,0,869,0,0,0,117,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,62,62,100,2,2,100,60,60,100
2559,04,ปปส.ภาค 4,45,ร้อยเอ็ด,1459,0,0,68827,243,0,0,0,0,0,0,0,0,194,,,,,,2131,1193,395,798,0,756,0,0,182,0,0,2696,0,0,0,156,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,115,115,100,9,9,100,106,106,100
2559,04,ปปส.ภาค 4,46,กาฬสินธุ์,738,0,0,52661,170,0,0,0,0,0,0,0,0,85,,,,,,1621,1383,238,1145,0,228,0,0,10,0,0,2186,0,0,0,463,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,186,186,100,16,16,100,170,170,100
