budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2563,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,650,37205,528,83824,153,55840,403,160,243,216,0,244.0,792.0,0,1199,28,71,464,636,3266,1365,1064,301,0,1053,167,886,644,687,161,4414,2533,764,1117,172,146,11772,12433,3860,3851,4792,5025,1623,1942,130,145,1357,1457,,,0,0,7.0,10.0,3110,3544,1964858,1248.15181,557.7759100000001,0.36352999999999996,0.044,0.034,7767.3641,34,13.943913,404,398,98.51,37,37,100.0,367,361,98.37
2563,08,ปปส.ภาค 8,82,พังงา,208,8924,153,18946,52,14241,107,100,7,154,0,64.0,128.0,0,337,33,78,107,119,706,505,374,131,0,85,14,71,66,116,0,1066,558,42,466,112,101,3111,3248,1345,1351,1117,1159,466,529,47,54,129,147,1.0,1.0,0,0,4.0,5.0,643,731,975949,4.087,1.814,0.0,0.0,0.0,2560.4064,9,1.550221,116,115,99.14,9,9,100.0,107,106,99.07
2563,08,ปปส.ภาค 8,83,ภูเก็ต,85,9081,47,23763,31,33781,108,87,21,202,0,22.0,88.0,0,137,3,0,30,104,782,391,174,217,0,109,9,100,160,215,67,1349,898,64,387,7,4,6645,7417,1666,1660,3284,3579,868,1054,181,211,632,893,2.0,5.0,1,1,11.0,14.0,1684,2164,277039,23.94093,8.158,0.027,0.0,0.072,2844.8395,27,3.882716,176,176,100.0,48,48,100.0,128,128,100.0
2563,08,ปปส.ภาค 8,81,กระบี่,274,12067,227,32870,65,25376,1730,100,1630,151,0,88.0,321.0,0,359,11,84,131,133,980,671,268,403,0,205,30,175,1,104,0,1620,1149,170,301,3,3,4772,5108,797,800,2771,2870,947,1152,90,110,166,172,,,0,0,1.0,4.0,1203,1434,999119,2.724,9.834,4.097,0.0,0.003,1807.317,9,33.275942,147,147,100.0,12,12,100.0,135,135,100.0
2563,08,ปปส.ภาค 8,80,นครศรีธรรมราช,1126,58651,767,107728,303,125772,4947,180,4767,160,0,203.0,1086.0,0,1653,35,90,659,869,2314,810,278,532,0,957,73,884,366,486,61,2643,1361,479,803,20,0,14741,15204,6932,6935,4560,4680,1984,2207,80,120,1160,1226,,,0,0,17.0,28.0,3224,3553,1255146,45.685430000000004,4.652,0.001,0.0,0.0,2303.0426,35,22.521804,485,485,100.0,52,52,100.0,433,433,100.0
2563,09,ปปส.ภาค 9,92,ตรัง,366,18983,299,40348,100,45715,6038,110,5928,111,0,123.0,432.0,0,600,77,44,152,327,1121,681,378,303,0,227,23,204,39,156,57,1191,1065,94,32,15,1,3688,3939,1496,1505,1015,1080,773,889,21,23,377,434,,,0,0,5.0,7.0,1171,1346,2489255,10.506,0.927,0.0,0.0,0.0,1772.455,24,3.609494,122,122,100.0,11,11,100.0,111,111,100.0
2563,09,ปปส.ภาค 9,91,สตูล,281,9329,187,19816,71,25438,86,86,0,95,0,85.0,283.0,0,299,4,21,121,153,1383,278,122,156,0,882,144,738,123,149,74,1617,404,958,255,0,0,3525,3719,1549,1560,1120,1186,551,624,26,25,259,303,15.0,14.0,0,0,3.0,5.0,851,966,192476,0.617,196.488,0.003,0.0,0.091,3574.294,14,1.385909,52,52,100.0,6,6,100.0,46,46,100.0
2563,09,ปปส.ภาค 9,90,สงขลา,892,56443,600,114196,240,149269,96,91,5,364,0,310.0,746.0,0,1288,50,40,207,991,7615,3383,1916,1467,0,2731,438,2293,774,1375,126,7836,4763,1420,1653,202,161,11024,12039,4073,4086,4149,4570,1991,2373,56,64,722,910,19.0,19.0,0,0,11.0,13.0,2788,3366,7328504,67.69513,225.822,52.135,2.126,0.0,26727.6536,47,18.845251,295,295,100.0,45,45,100.0,250,250,100.0
2563,09,ปปส.ภาค 9,94,ปัตตานี,566,35095,413,72835,153,76669,3402,80,3322,31,0,142.0,573.0,0,544,3,4,112,425,3183,2121,953,1166,0,874,232,642,68,135,53,1109,645,364,100,117,23,4563,4777,1009,1012,2061,2135,834,904,56,59,598,661,,,0,0,1.0,2.0,1488,1624,3526543,378.829,0.442,0.794,0.0,0.0,5950.308,22,2.12729,44,44,100.0,4,4,100.0,40,40,100.0
2563,09,ปปส.ภาค 9,95,ยะลา,393,25056,267,51094,105,49535,87,82,5,57,0,154.0,625.0,0,447,25,97,143,182,1356,943,171,772,0,322,14,308,0,91,0,2160,1769,237,154,367,235,3326,3679,330,335,2029,2182,616,755,65,74,282,328,3.0,4.0,0,0,,,966,1161,1769054,21.12,0.649,0.007,0.0,0.0,4043.897,19,3.759152,34,34,100.0,4,4,100.0,30,30,100.0
2563,09,ปปส.ภาค 9,96,นราธิวาส,453,26115,391,68174,131,64036,1553,80,1473,53,0,298.0,1052.0,0,643,23,43,118,459,1603,905,245,660,0,491,19,472,107,202,5,2815,1983,549,283,631,469,4231,4535,911,918,2258,2384,857,1006,15,17,185,205,2.0,2.0,0,0,1.0,1.0,1059,1230,3422397,2177.68196,4.638199999999999,1.10272,0.015,0.0,5569.709,21,10.834777,35,35,100.0,0,0,0.0,35,35,100.0
2563,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,642,44347,437,141698,128,103890,1523,0,1523,6056,0,12016.0,95828.0,0,1860,78,32,166,1584,9526,2461,1553,908,0,5605,1361,4244,760,1371,89,13288,4884,6504,1900,184,28,21550,22641,9724,9754,6760,7142,4136,4395,352,373,489,899,34.0,18.0,0,0,44.0,49.0,5011,5685,1820511,336.05174,433.37699999999995,9.389000000000001,5.331200000000001,0.049,2755.8161099999998,80,40.624392,2568,2402,93.54,545,510,93.58,2023,1892,93.52
2563,01,ปปส.ภาค 1,11,สมุทรปราการ,192,21531,189,75701,94,81698,4727,748,3979,676,0,56.0,343.0,0,537,36,12,139,350,1772,856,107,749,0,666,173,493,49,163,87,1669,1508,71,90,5,0,6990,7627,1816,1817,2646,2793,1906,2026,136,142,469,828,2.0,2.0,2,1,12.0,17.0,2515,2999,168905,35.66841,17.0812,0.001,0.955,0.0,332.85821000000004,33,11.220404,519,506,97.5,108,104,96.3,411,402,97.81
2563,01,ปปส.ภาค 1,12,นนทบุรี,229,20423,163,56724,87,68000,1626,80,1546,409,0,,,0,477,16,4,53,404,1996,1140,789,351,0,667,150,517,78,164,25,3387,2532,699,156,34,20,3432,3632,937,937,1188,1231,1096,1184,80,87,120,177,,,0,0,11.0,16.0,1296,1448,878015,13.21964,13.189,0.513,0.789,0.03,626.3373399999999,34,16.800752,526,526,100.0,110,110,100.0,416,416,100.0
2563,01,ปปส.ภาค 1,13,ปทุมธานี,134,16200,89,25908,30,23003,1121,70,1051,494,0,57.0,313.0,0,462,22,52,154,234,5441,3024,2712,312,0,1168,697,471,740,1204,45,4929,3003,458,1468,17,0,4235,4509,1192,1193,1378,1396,1369,1426,69,83,213,364,,,0,0,14.0,47.0,1651,1873,1210734,40.262,72.163,0.171,0.731,0.0,981.0286,43,18.801879,519,504,97.11,118,114,96.61,401,390,97.26
2563,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,413,16822,265,43498,118,45861,128,128,0,306,0,139.0,648.0,0,1302,22,60,222,998,2709,789,280,509,0,1272,85,1187,246,556,92,1790,930,364,496,43,16,4199,4355,1745,1747,940,945,1217,1323,167,198,119,129,,,0,0,9.0,10.0,1503,1650,6366864,26.733,2.802,0.0,0.01,0.0,932.65946,40,4.846128,376,373,99.2,30,30,100.0,346,343,99.13
2563,01,ปปส.ภาค 1,15,อ่างทอง,260,6437,155,15659,64,19708,1,0,1,168,0,177.0,435.0,0,544,9,28,73,434,994,397,174,222,0,440,131,309,159,157,0,1003,455,295,253,15,1,1291,1345,423,424,410,419,392,433,46,49,18,18,,,0,0,2.0,2.0,456,500,2198954,6.23914,2.784,0.072,0.034,0.0,385.9,14,2.020107,106,106,100.0,7,7,100.0,99,99,100.0
2563,01,ปปส.ภาค 1,16,ลพบุรี,379,16686,328,45367,121,47210,1437,101,1336,155,0,139.0,486.0,0,1118,10,50,296,762,2066,689,213,476,0,1206,248,958,4,147,24,2328,1257,1000,71,1,0,4014,4118,1487,1490,1118,1133,1172,1241,174,190,60,60,,,0,0,3.0,4.0,1406,1491,1546668,3.463,2.167,0.0,0.067,0.0,10.7,28,6.448072,214,214,100.0,12,12,100.0,202,202,100.0
2563,01,ปปส.ภาค 1,17,สิงห์บุรี,115,3546,110,11779,64,13060,64,64,0,121,0,113.0,298.0,0,194,12,15,49,118,737,331,103,199,0,232,76,156,119,174,0,1100,500,156,444,144,117,1083,1129,309,309,315,317,405,444,48,51,5,6,,,0,0,0.0,0.0,458,501,514725,3.526,1.399,0.0,0.005,0.0,6.77,25,8.558071,68,68,100.0,3,3,100.0,65,65,100.0
2563,01,ปปส.ภาค 1,18,ชัยนาท,262,8255,187,17206,75,19305,466,80,386,67,0,82.0,324.0,0,485,17,24,128,316,804,232,135,97,0,419,118,301,105,153,0,896,270,219,407,0,0,1532,1587,822,823,191,196,356,390,117,131,42,42,1.0,1.0,0,0,3.0,4.0,516,564,170771,3.152,1.609,0.0,0.004,0.0,108.513,14,3.485532,88,88,100.0,5,5,100.0,83,83,100.0
2563,01,ปปส.ภาค 1,19,สระบุรี,334,15203,249,33442,92,48560,118,98,20,281,0,340.0,1922.0,0,1157,27,32,174,924,1873,1052,368,684,0,612,248,364,75,115,94,1934,1257,481,196,33,13,2791,2847,744,748,1079,1088,881,913,50,56,32,37,,,0,0,2.0,2.0,963,1006,4202973,1.21504,591.14,0.0,48.083,0.0,289.785,4,1.6838,193,193,100.0,25,25,100.0,168,168,100.0
2563,07,ปปส.ภาค 7,72,สุพรรณบุรี,493,14735,379,34410,109,47823,3082,119,2963,154,0,108.0,454.0,0,1027,29,49,150,799,1949,761,141,620,0,1185,234,951,2,2,1,2470,1153,1199,118,5,2,3050,3133,1164,1164,918,927,834,895,100,112,30,29,1.0,1.0,0,0,1.0,3.0,965,1037,417618,5.786,24.335,0.002,0.03,0.0,36.031,14,1.396966,307,307,100.0,46,46,100.0,261,261,100.0
2563,07,ปปส.ภาค 7,70,ราชบุรี,401,15153,360,37400,125,63533,141,100,41,277,0,83.0,404.0,0,1036,19,9,107,901,3222,451,263,184,0,2462,293,2169,270,217,92,3036,470,2282,284,13,0,4270,4345,2275,2279,1076,1079,775,835,66,74,65,65,2.0,2.0,0,0,2.0,2.0,908,976,257388,11.057,0.177,0.039,0.221,0.0,485.32259000000005,14,3.672692,240,238,99.17,6,6,100.0,234,232,99.15
2563,07,ปปส.ภาค 7,71,กาญจนบุรี,483,21135,391,47646,145,51789,1765,0,1765,306,0,110.0,741.0,0,999,4,52,224,719,2573,1106,709,382,0,950,185,765,185,466,51,2069,963,707,399,150,11,3191,3299,1311,1309,922,947,659,714,216,241,66,66,1.0,1.0,0,0,13.0,16.0,942,1022,497184,1395.157,3.898,84.937,504.375,0.0,183.818,37,14.453354,373,370,99.2,22,22,100.0,351,348,99.15
2563,07,ปปส.ภาค 7,73,นครปฐม,190,8771,143,20305,63,49815,100,100,0,460,0,60.0,219.0,0,1051,9,109,446,487,2108,306,80,226,0,1423,401,1022,112,363,16,2280,524,1202,554,58,55,3675,3801,1990,1991,770,806,648,693,168,178,89,121,,,0,0,8.0,10.0,905,992,274038,3.1601,2.958,0.002,1.229,0.0,46.283,5,0.636733,208,208,100.0,36,36,100.0,172,172,100.0
2563,07,ปปส.ภาค 7,74,สมุทรสาคร,221,18594,117,34473,62,34565,50,50,0,359,0,85.0,457.0,0,202,2,10,19,171,907,605,153,452,0,187,36,151,50,111,4,732,607,50,75,31,0,1905,1984,329,329,943,984,598,629,12,13,16,20,,,0,0,7.0,9.0,626,662,484366,23.134610000000002,2.33305,0.001,0.02,0.0,114.47555,11,3.83793,247,247,100.0,42,42,100.0,205,205,100.0
2563,07,ปปส.ภาค 7,75,สมุทรสงคราม,145,5315,89,10892,32,13291,51,51,0,107,0,26.0,132.0,0,206,2,9,90,105,968,497,288,209,0,371,129,242,100,100,0,1292,561,488,243,106,104,668,695,339,341,169,173,125,137,30,34,4,9,,,0,0,1.0,1.0,159,180,1335,0.14118,0.003,0.0,0.0,0.0,40.502,1,0.309142,38,38,100.0,5,5,100.0,33,33,100.0
2563,02,ปปส.ภาค 2,20,ชลบุรี,289,21052,227,55025,108,81083,130,100,30,603,0,153.0,508.0,0,493,12,6,177,298,5026,1664,1601,62,0,2996,461,2535,111,304,62,2415,1517,437,461,164,111,11839,12115,8364,8371,1606,1664,1464,1605,331,374,51,76,,,0,0,16.0,18.0,1846,2055,326577,521.596,5.987,0.011,4.961,0.0,153.907,75,17.17551,451,446,98.89,94,92,97.87,357,354,99.16
2563,02,ปปส.ภาค 2,21,ระยอง,341,21898,224,51253,84,59129,165,100,65,614,0,486.0,988.0,0,525,3,5,159,358,2831,314,223,91,0,2312,232,2080,83,159,46,1855,689,805,361,1,1,7639,7751,4929,4929,1463,1485,1080,1150,91,111,71,71,,,1,1,4.0,4.0,1243,1333,189919,15.96378,5.201,0.0,0.2231,0.0,56.971,20,5.468149,217,212,97.7,32,31,96.88,185,181,97.84
2563,02,ปปส.ภาค 2,22,จันทบุรี,224,10285,197,29402,71,21757,473,102,371,173,0,162.0,545.0,0,663,4,19,111,529,1597,295,55,240,0,1268,243,1025,22,12,22,1015,380,551,84,4,0,2919,2962,1705,1707,492,497,606,639,29,32,81,81,,,0,0,4.0,4.0,716,752,53169,5.00913,2.877,0.013,0.228,0.0,60.494,24,2.356837,130,130,100.0,15,15,100.0,115,115,100.0
2563,02,ปปส.ภาค 2,23,ตราด,137,5488,107,14983,46,14175,1,0,1,108,0,75.0,296.0,0,188,12,4,26,146,814,125,91,34,0,590,121,469,0,99,0,537,241,242,54,32,31,1443,1461,876,874,205,213,258,262,28,37,68,67,1.0,1.0,0,0,5.0,5.0,355,367,1365,416.274,0.888,0.009,0.0,0.0,194.284,6,0.779741,38,38,100.0,2,2,100.0,36,36,100.0
2563,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,437,20683,314,47806,142,52017,1700,0,1700,484,0,120.0,506.0,0,889,8,32,147,702,2115,392,302,90,0,1446,291,1155,6,277,0,1424,311,586,527,6,3,4562,4643,2732,2728,888,899,741,788,136,152,60,71,,,0,0,4.0,4.0,937,1011,33337,3.283,6.039,0.0,0.098,0.0,57.8895,16,2.69147,267,262,98.13,33,33,100.0,234,229,97.86
2563,02,ปปส.ภาค 2,25,ปราจีนบุรี,197,11200,191,27748,74,33431,91,73,18,312,0,73.0,280.0,0,730,70,34,146,480,1602,185,65,120,0,1368,781,587,49,49,0,2039,457,1533,49,43,42,3091,3150,1886,1878,605,610,540,584,37,44,17,22,1.0,1.0,0,0,5.0,11.0,595,651,155460,11.069,4.392,0.0,0.003,0.0,28.932,11,1.217377,89,83,93.26,11,11,100.0,78,72,92.31
2563,02,ปปส.ภาค 2,27,สระแก้ว,462,20029,282,38167,104,42569,233,63,170,82,0,141.0,364.0,0,610,20,24,94,472,1907,682,552,130,0,1153,288,865,1,71,1,1872,940,932,0,19,0,2499,2604,1358,1364,448,454,542,613,80,99,67,69,1.0,2.0,0,0,2.0,2.0,690,783,32242,49.09956,3.764,10.0,0.001,0.0,49.101,22,1.913673,80,79,98.75,4,4,100.0,76,75,98.68
2563,03,ปปส.ภาค 3,30,นครราชสีมา,2177,82393,1416,179363,561,199029,530,201,329,604,0,348.0,1415.0,0,3633,27,53,141,3412,6993,2412,1599,803,0,3042,636,2406,935,1311,228,7853,3477,2982,1394,37,27,5778,6034,1862,1865,1325,1348,1533,1672,594,680,438,437,2.0,3.0,0,0,19.0,24.0,2567,2792,3017730,8.768,2.9988,0.0,0.012,0.0,122.5975,37,1.885162,299,299,100.0,29,29,100.0,270,270,100.0
2563,03,ปปส.ภาค 3,31,บุรีรัมย์,1381,54789,873,106947,367,115944,217,179,38,209,0,383.0,1085.0,0,2518,114,70,296,2038,3792,1674,919,732,0,1862,242,1620,233,193,63,5515,2342,2696,477,52,43,3311,3586,1206,1208,317,329,1191,1394,481,606,113,45,,,0,0,3.0,4.0,1785,2045,779296,10.728,5.165,0.0,0.0,0.0,3.401,17,3.616885,192,192,100.0,11,11,100.0,181,181,100.0
2563,03,ปปส.ภาค 3,32,สุรินทร์,1279,39007,749,90476,309,91041,1828,100,1728,150,0,209.0,680.0,0,2144,87,63,312,1682,2686,548,296,241,0,1731,127,1604,194,407,0,3515,657,2238,620,213,3,2269,2571,899,901,202,211,582,738,438,553,126,135,1.0,1.0,0,0,16.0,27.0,1147,1427,502577,1.434,0.38,0.0,0.0,0.0,35.07,30,5.693467,102,102,100.0,9,9,100.0,93,93,100.0
2563,03,ปปส.ภาค 3,33,ศรีสะเกษ,1520,46169,882,91984,327,92725,262,182,80,100,0,203.0,881.0,0,2688,180,145,319,2044,3926,1287,1141,144,0,2366,169,2197,111,273,0,4326,1520,2369,437,104,56,4612,4879,1264,1271,1091,1106,1539,1707,474,525,225,251,1.0,1.0,0,0,5.0,5.0,2239,2484,1306784,2.352,1.464,0.0,0.0,0.0,59.121,36,7.743764,270,270,100.0,9,9,100.0,261,261,100.0
