budgetYear,REG_ONCB,REG_NAME,PROV_ID,PROV_NAME,youth_place,youth_per,Primary_place,Primary_per,heigher_edu_place,heigher_edu_per,action_outSchooll,protectLand,out_schoolAll,company10up_place,company10up_per,companyLess10_place,companyLess10_per,VolunteerLabor,mcAll,mc_D,mc_C,mc_B,mc_A,treatAll,treatT1All,treatT11,treatT12,treatTbtx,treatT2All,treatT2control,treatT2Nocontrol,treatT3All,treatT3doc,treatT3djop,followAll,followType1,followType2,followType3,wanteHelp,getHelp,arrestAll_case,arrestAll_per,arrestTreat_case,arrestTreat_per,arrestOccupy_case,arrestOccupy_per,arrestOccupy4sale_case,arrestOccupy4sale_per,arrestSale_case,arrestSale_per,arrestProduct_case,arrestProduct_per,arrestImport_case,arrestImport_per,arrestExport_case,arrestExport_per,arrestJoincase_cas,arrestJoincase_per,arrest5Main_case,arrest5Main_per,yaba,ice,cannabisDry,heroine,ketamine,cocaine,kratom,assetPer,assetValue,complainAll,complainAll_action,percentActionAll,complain_area,complain_area_action,percentActionArea,complain_per,complain_per_action,percentActionPerson
2562,06,ปปส.ภาค 6,65,พิษณุโลก,653,27778,430,54019,230,95000,715,78,793,279,0,311.0,977.0,0,1110,102.0,56,171,781,3512,1785,1203,555,27.0,1008,112,896,719.0,592.0,127.0,2687,1598,436,653,49,1.0,3230,3769,1689,1898,662,719,466,586,377,523,32,33,0,0,0,0,1,10,875,1142,1089764,1.06504,0.44574,0.0,0.00385,0.0,0,25,4.87,127,127,100.0,5,5,100,122,122,100.0
2562,06,ปปส.ภาค 6,66,พิจิตร,490,19773,305,34018,134,36250,633,100,733,149,0,61.0,205.0,0,926,22.0,25,88,791,1075,627,268,325,34.0,205,54,151,243.0,217.0,26.0,1284,671,120,493,13,0.0,1876,2122,987,1078,303,329,408,474,168,230,7,7,0,0,0,0,1,2,583,711,518278,1.8074000000000001,1.6471099999999999,0.0,0.0,0.0,0,19,4.22,140,140,100.0,7,7,100,133,133,100.0
2562,06,ปปส.ภาค 6,67,เพชรบูรณ์,795,33734,520,63564,255,75308,615,105,720,162,0,66.0,186.0,0,1485,278.0,119,277,811,3364,2556,1579,919,58.0,402,140,262,406.0,406.0,,1945,1562,155,228,7,0.0,3100,3376,1324,1378,710,756,831,968,210,245,20,20,0,0,0,0,1,8,1061,1233,597990,1.46654,1.33322,0.0,0.0009,0.0,0,28,6.99,219,219,100.0,15,15,100,204,204,100.0
2562,06,ปปส.ภาค 6,61,อุทัยธานี,376,9087,222,20820,81,25601,302,101,403,61,0,43.0,160.0,0,593,4.0,8,15,566,734,497,350,99,48.0,78,19,59,159.0,159.0,,662,491,23,148,3,0.0,1588,1657,1083,1095,184,186,231,267,67,85,22,23,0,0,0,0,1,1,320,375,85035,0.24383000000000002,0.52204,0.0,0.00034,0.0,0,12,2.26,35,35,100.0,0,0,0,35,35,100.0
2562,06,ปปส.ภาค 6,60,นครสวรรค์,569,12994,551,44751,195,65560,1397,0,1397,238,0,131.0,240.0,0,1487,3.0,49,262,1173,2147,1402,518,851,33.0,289,74,215,456.0,155.0,301.0,2536,1371,93,1072,81,0.0,2424,2621,890,905,806,847,575,685,139,169,13,14,0,0,0,0,1,1,727,868,219002,0.64495,1.47702,0.0,0.00122,0.0,0,29,2.81,284,284,100.0,21,21,100,263,263,100.0
2562,06,ปปส.ภาค 6,63,ตาก,458,18315,247,48562,125,49176,100,50,150,181,0,48.0,209.0,0,563,11.0,11,88,453,2412,1577,1342,207,28.0,426,156,270,409.0,409.0,,1676,1122,156,398,35,0.0,2774,2907,2011,2027,405,428,210,276,136,162,11,13,1,1,0,0,0,0,358,452,68755,1.26129,3.11589,0.00417,0.0,0.0,0,22,3.27,88,86,97.73,3,3,100,85,83,97.65
2562,07,ปปส.ภาค 7,76,เพชรบุรี,356,12790,239,26605,78,31825,615,51,666,221,0,40.0,147.0,0,742,59.0,126,206,351,1934,651,154,485,12.0,1183,355,828,100.0,100.0,,1483,947,436,100,4,0.0,2442,2761,1279,1395,604,664,395,494,142,179,14,18,0,0,0,0,1,11,551,691,345368,3.71701,0.5365599999999999,0.0,0.06996,0.0,0,16,21.5,99,99,100.0,11,11,100,88,88,100.0
2562,07,ปปส.ภาค 7,77,ประจวบคีรีขันธ์,371,21656,261,40027,98,37037,168,74,242,201,0,480.0,1713.0,0,429,3.0,30,125,271,1463,636,165,462,9.0,727,256,471,100.0,100.0,,1597,983,456,158,2,1.0,2386,2561,823,829,630,660,560,623,288,331,73,93,0,0,0,0,1,24,921,1047,501891,2.4123,13.230979999999999,0.00868,0.00289,0.0,0,22,5.31,193,193,100.0,13,13,100,180,180,100.0
2562,08,ปปส.ภาค 8,86,ชุมพร,271,11897,246,36270,99,32237,336,72,408,137,0,210.0,948.0,0,662,41.0,26,69,526,1296,713,423,277,13.0,427,113,314,156.0,156.0,,1495,951,239,305,51,52.0,4675,4977,1008,1025,2688,2781,869,1045,45,53,55,56,0,0,0,0,1,17,969,1154,4211171,198.90775,31.3183,253.05,0.0,0.0,0,39,13.46,138,138,100.0,20,20,100,118,118,100.0
2562,08,ปปส.ภาค 8,85,ระนอง,95,5492,87,13934,36,8671,164,50,214,157,0,86.0,241.0,0,164,,19,59,86,517,321,74,185,62.0,82,27,55,114.0,110.0,4.0,642,343,77,222,10,1.0,2365,2495,557,571,1303,1332,400,462,33,41,60,65,3,6,0,0,1,11,496,574,3590926,4.4785200000000005,2.14828,0.0,0.0,0.0,0,5,1.31,21,21,100.0,0,0,0,21,21,100.0
2562,08,ปปส.ภาค 8,84,สุราษฎร์ธานี,688,27581,477,68192,166,60664,2716,179,2895,217,0,104.0,314.0,0,1202,53.0,81,507,561,3096,1631,1141,445,45.0,850,174,676,615.0,503.0,112.0,3563,2328,428,807,61,4.0,11127,12061,2920,2936,5357,5685,1623,1990,112,145,1111,1292,0,0,0,0,1,13,2846,3427,1937765,25.945330000000002,480.47442,0.50285,0.00219,0.00149,0,46,49.41,273,273,100.0,27,27,100,246,246,100.0
2562,08,ปปส.ภาค 8,82,พังงา,199,10234,155,20961,56,16694,524,100,624,164,0,40.0,132.0,0,340,48.0,56,95,141,901,606,374,204,28.0,48,7,41,247.0,247.0,,709,513,18,178,42,0.0,2531,2913,983,1117,985,1093,425,543,21,28,117,127,0,0,0,0,1,3,563,698,457952,2.7196700000000003,0.34097000000000005,0.0,0.0,0.0,0,13,8.53,88,88,100.0,8,8,100,80,80,100.0
2562,08,ปปส.ภาค 8,83,ภูเก็ต,107,11825,67,24601,28,29321,178,89,267,152,0,15.0,79.0,0,122,7.0,1,52,62,1379,986,440,541,5.0,110,6,104,283.0,194.0,89.0,1244,730,42,472,0,0.0,6762,8104,1352,1598,3846,4391,915,1187,125,147,516,767,2,2,2,2,1,9,1560,2105,599221,33.453300000000006,26.08765,0.2024,1.49551,0.9597100000000001,0,17,5.04,166,166,100.0,34,34,100,132,132,100.0
2562,08,ปปส.ภาค 8,81,กระบี่,243,13753,181,26173,60,28634,1532,100,1632,151,0,42.0,180.0,0,385,10.0,59,173,143,1259,893,314,546,33.0,202,19,183,164.0,164.0,,1653,1583,44,26,4,0.0,4287,4625,498,500,2808,2923,825,1019,40,49,116,132,0,0,0,0,1,2,981,1200,1190519,25.89087,6.15963,0.00155,0.033100000000000004,0.0,0,20,15.17,142,142,100.0,11,11,100,131,131,100.0
2562,08,ปปส.ภาค 8,80,นครศรีธรรมราช,1148,65582,768,103793,297,133112,4930,187,5117,219,0,115.0,583.0,0,1579,40.0,85,599,855,3372,1997,578,1396,23.0,710,98,612,665.0,621.0,44.0,3329,1675,638,1016,82,0.0,13317,13926,5750,5834,4699,4874,1692,1946,56,64,1107,1179,1,1,0,0,1,24,2856,3190,1701704,20.42598,17.53596,0.01988,0.0,0.0,0,31,21.36,392,392,100.0,31,31,100,361,361,100.0
2562,09,ปปส.ภาค 9,92,ตรัง,394,21204,307,46963,104,47613,3940,100,4040,134,0,64.0,277.0,0,712,123.0,60,159,370,1483,1155,538,587,30.0,138,44,94,190.0,100.0,90.0,1515,1430,35,50,15,27.0,4055,4413,1927,1937,1086,1174,718,913,11,15,309,365,0,0,0,0,1,8,1038,1293,3242107,46.18169,1.53404,0.0,0.0,0.0,0,22,19.89,133,133,100.0,17,17,100,116,116,100.0
2562,09,ปปส.ภาค 9,91,สตูล,296,8905,201,24982,81,25662,152,74,226,101,0,35.0,110.0,0,295,7.0,31,75,182,1241,341,191,100,50.0,695,159,536,205.0,150.0,55.0,1415,347,770,298,6,8.0,3953,4169,1745,1747,1564,1664,432,484,24,25,148,200,31,38,0,0,1,6,635,747,367064,3.4472899999999997,22.54292,0.01175,0.0,0.0,0,17,4.71,52,52,100.0,3,3,100,49,49,100.0
2562,09,ปปส.ภาค 9,90,สงขลา,883,55955,593,109090,216,121906,208,102,310,398,0,93.0,305.0,0,1196,48.0,41,215,892,10022,5877,3086,2787,4.0,2621,676,1945,1524.0,1409.0,115.0,6943,5251,821,871,179,96.0,11683,12970,4030,4079,5331,5958,1728,2160,47,50,475,635,66,73,0,0,1,14,2316,2918,5905395,521.68619,2.1726,0.95409,1.15416,0.0,0,52,85.64,254,254,100.0,39,39,100,215,215,100.0
2562,09,ปปส.ภาค 9,94,ปัตตานี,532,30587,399,70758,142,65466,1882,80,1962,35,0,138.0,450.0,0,581,34.0,16,133,398,2253,1231,1211,11,9.0,837,280,557,185.0,153.0,32.0,851,683,61,107,170,5.0,4314,4739,931,957,2274,2479,824,963,30,33,245,296,2,2,0,0,1,3,1101,1294,758992,106.37592,1.30396,0.62088,0.0,0.0,0,13,3.68,27,27,100.0,1,1,100,26,26,100.0
2562,09,ปปส.ภาค 9,95,ยะลา,473,22822,263,52246,101,46354,224,83,307,61,0,120.0,518.0,0,446,22.0,47,65,312,2613,2117,882,1205,30.0,284,17,267,212.0,212.0,,2390,2037,184,169,492,20.0,3237,3660,257,273,2307,2558,529,647,32,38,109,139,2,2,0,0,1,3,672,826,563698,4.19076,1.73799,0.060880000000000004,0.02739,0.0,0,12,8.94,36,36,100.0,8,8,100,28,28,100.0
2562,09,ปปส.ภาค 9,96,นราธิวาส,481,25379,365,60864,119,62321,10039,80,10119,54,0,66.0,232.0,0,661,27.0,55,111,468,1868,1367,196,1103,68.0,372,28,344,129.0,101.0,28.0,2273,1851,319,103,727,19.0,4939,5444,1196,1217,2707,2935,785,972,82,105,165,208,2,2,0,0,1,4,1034,1287,1288838,5.63721,6.14067,29.68355,0.0,0.0,0,38,23.07,37,37,100.0,3,3,100,34,34,100.0
2562,10,กรุงเทพมหานคร,10,กรุงเทพมหานคร,516,36452,412,125803,177,200931,663,0,663,5857,0,11013.0,84345.0,0,1831,243.0,65,242,1281,14219,3446,1910,1536,,8692,2172,6520,2081.0,1958.0,123.0,14418,5921,6406,2091,500,2.0,30145,32208,15067,15458,9551,10283,4712,5238,428,500,326,613,0,1,1,1,9,103,5467,6353,7824226,691.9872099999999,444.12924999999996,69.75038000000002,11.701920000000001,0.08487,0,103,89.33,2787,2787,100.0,714,714,100,2073,2073,100.0
2562,01,ปปส.ภาค 1,11,สมุทรปราการ,164,15204,151,52473,62,57063,7540,1054,8594,660,0,31.0,93.0,0,296,11.0,9,41,235,3670,2327,196,2127,4.0,926,187,739,417.0,255.0,162.0,2857,2451,276,130,14,,11519,11800,4602,4615,4953,5013,1773,1900,76,84,94,163,0,0,1,1,1,19,1944,2148,1062962,16.74194,6.851439999999999,0.01957,1.01098,0.015380000000000001,0,35,7.5,487,481,98.77,128,128,100,359,353,98.33
2562,01,ปปส.ภาค 1,12,นนทบุรี,223,27647,169,34109,92,225590,2250,83,2333,375,0,74.0,207.0,0,620,19.0,4,49,548,4084,2694,1025,1669,,1147,158,989,243.0,200.0,43.0,3721,3228,174,319,68,8.0,5562,5795,1719,1729,2810,2920,939,1030,72,87,14,18,1,1,0,0,1,6,1026,1136,5075858,197.18943,5.36053,0.00853,15.97251,0.0,0,19,4.74,474,466,98.31,116,116,100,358,350,97.77
2562,01,ปปส.ภาค 1,13,ปทุมธานี,205,17289,208,58381,85,65402,1577,77,1654,495,0,35.0,202.0,0,304,12.0,42,68,182,6520,3902,3709,193,,1414,865,549,1204.0,1197.0,7.0,5254,3170,248,1836,95,1.0,7232,7419,2994,2998,2871,2917,1217,1296,23,25,122,173,0,0,0,0,1,6,1362,1494,3448443,129.66948,12.47836,0.0,1.0341600000000002,0.0,0,19,6.66,529,529,100.0,121,121,100,408,408,100.0
2562,01,ปปส.ภาค 1,14,พระนครศรีอยุธยา,462,18567,374,51839,152,53924,698,163,861,300,0,99.0,320.0,0,1137,50.0,122,229,736,3657,1447,780,602,65.0,1391,210,1181,819.0,713.0,106.0,1589,1063,337,189,51,22.0,5223,5423,2470,2489,1438,1474,1174,1279,124,156,4,4,0,0,0,0,1,18,1302,1439,634545,9.14688,4.0666,0.0,130.01508,0.0,0,41,25.68,416,415,99.76,40,40,100,376,375,99.73
2562,01,ปปส.ภาค 1,15,อ่างทอง,191,5064,150,15015,60,19615,135,67,202,194,0,66.0,164.0,0,285,3.0,12,38,232,1139,571,334,224,13.0,407,176,231,161.0,161.0,,1096,609,142,345,43,3.0,1364,1417,657,659,350,355,298,331,56,69,2,2,0,0,0,0,1,1,356,402,931774,2.50836,0.9539500000000001,0.0,0.00424,0.0,0,8,2.8,105,105,100.0,4,4,100,101,101,100.0
2562,01,ปปส.ภาค 1,16,ลพบุรี,442,14053,332,46091,126,61583,1215,100,1315,171,0,61.0,210.0,0,991,19.0,80,211,681,3143,1149,380,754,15.0,1737,425,1312,257.0,250.0,7.0,2370,1434,583,353,6,5.0,4949,5097,2262,2272,1439,1452,1090,1172,151,187,4,4,0,0,0,0,1,9,1245,1363,2323770,0.81668,8.80452,0.0,0.30805,0.0,0,23,5.26,266,266,100.0,14,14,100,252,252,100.0
2562,01,ปปส.ภาค 1,17,สิงห์บุรี,128,4384,115,12826,66,15874,120,60,180,120,0,51.0,146.0,0,334,8.0,15,63,248,1001,541,293,187,61.0,196,84,112,264.0,264.0,,885,426,90,369,4,1.0,1274,1314,582,585,311,314,345,372,33,39,1,1,0,0,0,0,1,2,379,412,17675365,600.55859,0.0,0.0,0.0003,0.0,0,11,5.77,71,71,100.0,7,7,100,64,64,100.0
2562,01,ปปส.ภาค 1,18,ชัยนาท,288,8595,184,15867,76,21551,222,80,302,60,0,37.0,134.0,0,523,22.0,33,99,369,1041,396,240,101,55.0,495,152,343,150.0,150.0,,689,317,181,191,11,1.0,1579,1636,957,965,240,245,276,306,101,114,4,4,0,0,0,0,1,2,381,424,69085,1.37377,0.29319,0.0,0.0,0.0,0,11,2.38,86,86,100.0,7,7,100,79,79,100.0
2562,01,ปปส.ภาค 1,19,สระบุรี,379,19448,270,38981,90,51693,822,103,925,281,0,175.0,613.0,0,1067,15.0,31,128,893,1978,973,221,741,11.0,702,299,403,303.0,215.0,88.0,2308,1564,286,458,98,,3156,3245,843,850,1462,1481,802,859,36,39,6,6,1,1,0,0,1,4,845,905,2525801,155.98828,1.4809700000000001,0.0,0.04152,0.0,0,12,1.8,322,322,100.0,38,38,100,284,284,100.0
2562,07,ปปส.ภาค 7,72,สุพรรณบุรี,417,13485,283,30226,97,41936,694,82,776,169,0,62.0,269.0,0,1043,,18,205,820,2763,1083,297,786,,1406,458,948,274.0,273.0,1.0,2456,1228,900,328,13,0.0,3577,3680,1684,1694,1022,1033,770,837,88,102,8,8,0,0,0,0,1,2,866,947,340052,2.99684,0.43510000000000004,0.0,0.05443,0.0,0,12,4.0,251,251,100.0,14,14,100,237,237,100.0
2562,07,ปปส.ภาค 7,70,ราชบุรี,500,22329,365,45119,126,73511,228,110,338,268,0,57.0,217.0,0,1035,,6,194,835,3409,539,279,259,1.0,2675,214,2461,195.0,94.0,101.0,3459,767,2167,525,14,5.0,6399,6548,3854,3870,1501,1513,960,1052,61,67,14,27,0,0,1,1,1,15,1036,1147,781555,3.23568,1.3762699999999999,0.00332,0.11807,0.0,0,19,6.62,218,218,100.0,19,19,100,199,199,100.0
2562,07,ปปส.ภาค 7,71,กาญจนบุรี,495,23786,439,60015,153,53836,2614,0,2614,312,0,68.0,363.0,0,1000,41.0,46,249,664,3089,1161,738,336,87.0,1425,196,1229,503.0,419.0,84.0,1812,1077,636,99,18,18.0,4334,4473,2082,2092,1216,1240,788,853,235,271,8,8,0,0,1,1,1,6,1032,1133,844590,516.80655,8.15184,0.95259,0.59869,0.0,0,32,6.97,309,309,100.0,22,22,100,287,287,100.0
2562,07,ปปส.ภาค 7,73,นครปฐม,234,12940,254,40963,72,62141,206,103,309,504,0,29.0,141.0,0,1048,11.0,114,469,454,2769,663,211,420,32.0,1757,696,1061,349.0,318.0,31.0,2485,747,1549,189,6,0.0,4441,4651,2601,2665,818,858,790,861,182,213,34,37,0,0,0,0,1,11,1006,1111,939981,1.7149100000000002,1.10792,0.0,0.47495,0.0,0,23,4.51,287,287,100.0,29,29,100,258,258,100.0
2562,07,ปปส.ภาค 7,74,สมุทรสาคร,221,20841,136,41151,61,31726,90,45,135,375,0,27.0,161.0,0,286,13.0,9,47,217,1054,638,177,446,15.0,311,85,226,105.0,92.0,13.0,908,654,208,46,3,0.0,2138,2256,318,318,1008,1037,768,816,15,19,22,49,0,0,0,0,1,16,805,884,306339,146.8115,14.77948,0.3,0.23263999999999999,0.0,0,18,4.71,220,220,100.0,30,30,100,190,190,100.0
2562,07,ปปส.ภาค 7,75,สมุทรสงคราม,149,5016,91,10697,32,14487,90,45,135,105,0,20.0,73.0,0,308,,13,105,190,1130,498,244,204,50.0,481,120,361,151.0,150.0,1.0,1315,514,459,342,74,81.0,950,992,529,532,233,241,144,166,41,47,2,3,0,0,0,0,1,3,187,216,8745,0.24915,0.07732,0.0,0.00191,0.0,0,6,0.7,25,25,100.0,1,1,100,24,24,100.0
2562,02,ปปส.ภาค 2,20,ชลบุรี,319,21035,273,59514,114,79731,22,0,22,613,0,73.0,277.0,0,681,9.0,33,321,318,6271,2251,2202,32,17.0,3553,647,2906,467.0,448.0,19.0,1855,1240,261,354,0,1.0,12712,13022,8900,8964,1723,1754,1817,1991,248,273,18,24,0,0,0,0,1,14,2083,2288,964498,18.64875,6.8221099999999995,0.0003,1.86512,0.00074,0,43,17.16,584,584,100.0,132,132,100,452,452,100.0
2562,02,ปปส.ภาค 2,21,ระยอง,333,24224,223,59249,77,48599,223,100,323,634,0,193.0,592.0,0,460,2.0,9,145,304,3372,888,528,360,,2223,309,1914,261.0,204.0,57.0,2128,1080,898,150,0,0.0,7238,7413,4522,4530,1438,1462,1195,1301,71,97,11,17,0,0,0,0,1,3,1277,1415,936377,13.79289,2.64196,0.0,0.39226,0.0,0,24,7.3,237,237,100.0,27,27,100,210,210,100.0
2562,02,ปปส.ภาค 2,22,จันทบุรี,234,12048,196,26298,75,27067,2318,105,2423,157,0,81.0,315.0,0,660,12.0,22,89,537,1858,343,103,240,,1363,346,1017,152.0,97.0,55.0,1076,367,627,82,7,0.0,2892,2975,1759,1766,540,547,524,576,34,43,30,34,0,0,0,0,1,8,588,653,61149,5.75593,6.60982,0.00011999999999999999,0.05828,0.0,0,17,2.84,152,152,100.0,11,11,100,141,141,100.0
2562,02,ปปส.ภาค 2,23,ตราด,158,7414,110,14775,44,13381,246,30,276,111,0,52.0,138.0,0,260,,6,78,176,891,325,194,131,,515,159,356,51.0,51.0,,607,337,218,52,52,0.0,1264,1315,803,804,207,215,172,202,62,68,16,16,0,0,0,0,1,4,250,286,7225,1.52559,0.28063,0.0025499999999999997,0.00067,0.0,0,7,1.47,36,36,100.0,1,1,100,35,35,100.0
2562,02,ปปส.ภาค 2,24,ฉะเชิงเทรา,422,20907,316,50120,133,43248,200,100,300,442,0,68.0,243.0,0,777,18.0,5,129,625,2291,502,300,202,,1484,504,980,305.0,305.0,,1672,433,817,422,2,0.0,4480,4615,2438,2448,1092,1116,766,840,132,151,42,48,0,0,0,0,1,12,940,1039,160094,4.67208,2.41527,0.0,0.07659999999999999,0.0,0,16,3.5,213,213,100.0,36,36,100,177,177,100.0
2562,02,ปปส.ภาค 2,25,ปราจีนบุรี,207,6593,202,17822,63,20310,140,65,205,304,0,203.0,1025.0,0,729,25.0,24,145,535,1666,340,187,153,,1304,697,607,22.0,22.0,,1222,552,670,0,2,0.0,3050,3143,1741,1749,685,694,584,654,29,32,8,8,0,0,0,0,1,6,621,694,186283,3.8498099999999997,0.8112699999999999,0.0,0.03635,0.0,0,7,0.47,105,105,100.0,10,10,100,95,95,100.0
2562,02,ปปส.ภาค 2,27,สระแก้ว,457,22180,281,41232,106,38468,541,60,601,91,0,70.0,177.0,0,777,19.0,33,144,581,1982,658,516,142,,1324,478,846,,,,2014,1104,910,0,14,0.0,2790,2937,1790,1825,460,484,434,495,90,114,10,10,1,1,0,0,1,8,535,620,138163,1.19465,4.60579,0.0,0.0046,0.0,0,4,0.55,100,100,100.0,5,5,100,95,95,100.0
2562,03,ปปส.ภาค 3,30,นครราชสีมา,2200,91924,1413,180792,550,173181,927,305,1232,551,0,400.0,922.0,0,3696,19.0,38,208,3431,8543,3229,2245,804,180.0,4121,792,3329,1193.0,936.0,257.0,7290,3554,1759,1977,167,101.0,12012,12299,7389,7419,2494,2554,1615,1738,418,482,76,78,0,0,0,0,1,19,2109,2298,559084,3.54544,1174.3745700000002,0.0,0.09996,0.0,0,23,3.11,346,346,100.0,24,24,100,322,322,100.0
2562,03,ปปส.ภาค 3,31,บุรีรัมย์,1367,54455,875,112213,378,134610,9047,195,9242,208,0,558.0,1211.0,0,2544,146.0,95,351,1952,5328,1918,1143,714,61.0,3022,410,2612,388.0,328.0,60.0,4447,2012,1589,846,97,93.0,6015,6382,4005,4023,653,685,913,1092,391,525,50,50,0,0,0,0,1,5,1354,1667,793819,5.06717,7.91742,0.0,0.0,0.0,0,26,8.57,151,151,100.0,10,10,100,141,141,100.0
